sale_day,customer_score,losses_day,Organization,Responsibility,Conduct,Resource_management,Conflict_management,Contribution
45,4,-9,0,0,1,0,0,1
317,3,-1,1,0,0,0,0,0
173,0,-2,1,0,0,1,0,0
476,2,-4,0,0,0,1,0,1
161,4,-8,1,0,0,0,0,0
236,5,-3,0,1,1,1,0,0
355,3,-4,0,0,0,1,1,1
187,0,-2,0,1,0,1,1,0
235,3,-1,1,1,1,1,0,0
205,3,-8,1,1,0,1,1,0
204,5,-5,0,1,0,1,0,0
123,0,-7,1,0,1,0,0,0
482,1,-4,1,0,1,1,1,1
163,0,-6,0,0,0,0,1,0
376,0,-7,1,1,1,0,0,0
173,5,-9,1,0,0,0,0,0
407,2,-4,1,1,0,0,0,0
23,3,0,0,1,1,0,0,0
245,5,-4,0,1,0,1,0,1
345,1,-7,1,1,1,1,0,1
139,2,0,1,1,0,0,0,0
98,4,-10,1,0,0,0,1,0
171,0,-9,0,0,0,0,1,0
40,0,-6,0,0,1,1,0,0
384,1,-9,0,1,1,0,1,0
499,3,-6,1,0,1,1,0,0
492,1,0,1,1,1,1,0,0
198,1,-10,0,1,0,1,1,1
151,5,-10,1,1,0,0,0,0
345,5,-2,0,1,1,0,0,1
97,3,-7,0,0,0,0,0,0
50,3,-7,0,0,0,0,0,0
253,3,-10,0,0,0,1,1,1
270,5,-7,1,1,0,1,0,0
432,0,-10,0,0,0,0,0,0
217,2,-9,1,1,1,1,1,0
407,4,-6,1,1,0,1,1,0
483,5,-4,1,1,1,0,1,0
291,2,-10,0,0,0,1,1,0
226,4,-10,0,1,0,1,0,1
199,4,-4,1,1,1,1,1,1
471,2,-4,0,1,0,1,1,1
258,3,-8,0,0,0,1,0,1
488,5,-2,0,1,1,1,1,1
99,5,-4,1,1,0,1,0,0
63,0,0,1,0,0,0,1,1
117,2,-8,1,1,1,1,0,1
342,1,-4,0,1,0,0,1,1
5,3,-3,1,1,1,1,0,0
14,5,-4,0,1,0,1,1,1
103,5,-6,0,0,1,1,0,1
356,2,-6,0,0,0,1,1,1
91,3,-3,1,0,0,0,0,1
356,5,-5,0,0,1,1,0,0
414,5,-4,0,0,1,1,1,1
60,0,-9,0,0,0,0,1,0
133,4,-3,1,0,0,1,1,0
58,4,-10,0,1,0,1,1,0
93,5,-6,0,1,0,1,0,0
291,2,-1,1,0,0,0,0,0
280,1,-10,0,1,0,0,1,1
331,3,-5,0,0,0,1,0,0
130,0,-2,1,1,0,0,0,0
145,0,-7,1,0,1,1,0,0
105,4,-9,0,0,1,0,1,0
139,0,-5,1,0,1,0,0,1
407,4,-7,1,1,0,0,1,1
130,5,-9,0,0,1,1,1,1
284,0,-3,0,1,0,0,0,0
364,3,-2,1,0,1,0,0,0
442,3,-7,0,1,1,0,0,1
1,4,-9,0,0,0,0,1,1
458,4,-7,1,1,1,0,1,1
113,3,-2,0,0,0,0,0,0
167,2,-7,1,0,0,1,1,1
369,5,-2,1,1,1,1,1,1
128,4,-7,0,1,1,1,0,1
100,5,-8,0,0,1,0,0,0
395,1,-9,0,1,1,0,0,0
488,3,0,0,0,1,0,0,0
188,1,-2,1,1,0,0,1,1
100,4,-7,1,0,1,0,0,0
94,5,-6,1,1,1,0,0,0
35,4,-6,0,1,1,1,1,1
394,3,-8,1,1,1,0,1,1
157,1,-3,0,0,0,0,0,1
252,5,-8,1,1,1,1,1,0
452,0,-9,0,0,0,1,0,0
182,0,-9,1,0,0,1,0,1
379,5,-3,0,0,1,0,1,0
485,1,-10,0,0,0,0,0,0
17,3,-2,0,1,1,1,0,0
113,0,-2,1,0,0,0,1,0
152,4,-4,1,1,1,1,0,1
365,3,-1,1,1,1,1,0,0
136,5,-3,0,0,0,0,0,1
125,4,-10,1,0,1,1,0,0
83,0,-2,0,1,1,1,0,0
363,1,-5,1,0,1,1,0,0
412,5,-4,0,1,1,1,0,0
457,4,-4,0,1,1,1,0,1
266,0,-5,1,1,0,0,0,0
76,0,-9,1,0,0,0,0,1
292,4,-4,0,1,1,1,1,1
357,4,-5,0,0,0,0,0,0
111,4,-10,0,1,0,0,0,0
355,3,-8,0,1,0,1,1,0
493,3,-5,0,1,0,0,1,1
388,2,-3,1,0,0,0,0,0
467,2,-7,0,1,1,1,0,1
101,3,-6,0,1,0,1,1,1
430,4,-6,1,0,0,0,1,1
413,0,-9,1,0,1,1,0,1
187,3,-7,0,1,1,0,1,0
220,4,-7,1,1,1,1,0,1
203,4,-6,1,0,1,1,1,0
54,1,-4,1,1,0,0,1,0
393,2,-8,0,1,1,1,0,0
495,0,-4,1,1,1,1,0,0
352,0,-9,1,1,1,0,1,1
495,3,-9,0,1,1,1,1,0
296,3,-3,1,1,1,0,1,0
41,1,-5,0,0,0,1,1,0
315,3,-8,1,1,0,0,0,0
172,4,-10,1,1,0,0,0,1
240,3,-2,1,1,0,0,0,0
34,4,-2,1,1,1,1,0,1
385,5,-10,1,0,0,0,0,0
17,0,-6,0,0,1,1,1,0
61,1,-6,1,1,0,1,0,1
317,3,-8,0,0,0,1,0,1
439,5,-6,0,1,0,1,1,1
43,1,-6,0,1,0,0,1,0
34,2,-2,1,0,0,1,0,1
384,5,-10,1,0,1,1,0,1
395,4,-6,1,0,0,0,0,0
135,0,-1,1,1,0,1,1,0
164,1,-3,0,0,0,0,1,0
88,1,-8,1,1,0,0,0,1
122,4,-5,0,0,0,1,1,0
232,4,-9,0,0,1,0,0,0
258,1,-5,1,0,0,1,0,1
243,0,-2,1,0,1,0,0,0
139,3,0,1,0,0,1,1,1
423,1,-8,1,0,1,1,1,0
399,0,-7,1,1,1,0,0,0
18,5,-4,1,0,1,1,1,0
268,1,-8,0,0,1,1,1,0
477,1,-4,1,1,1,0,0,0
307,2,-1,0,0,0,0,1,1
293,1,-10,0,1,0,1,0,1
112,5,-5,0,1,0,0,0,1
440,5,-8,0,1,1,1,0,0
200,2,-7,1,0,0,0,1,0
92,3,-8,1,0,1,1,0,0
72,5,-5,0,1,0,0,1,1
157,3,-3,0,1,1,1,0,1
410,0,-6,1,1,1,0,1,1
493,4,-2,0,1,0,0,0,1
237,0,-5,1,1,1,1,1,0
276,1,-10,0,0,1,1,0,0
62,4,-4,1,0,1,0,0,1
356,4,-10,0,1,1,0,1,0
139,1,-5,1,0,0,0,0,0
312,0,-4,1,0,0,1,1,1
150,2,-1,1,0,0,0,1,1
454,0,-4,1,0,1,1,1,1
279,5,-9,1,1,1,1,1,1
493,2,-9,1,0,1,0,1,1
34,3,-9,1,1,0,1,1,0
188,1,-8,1,0,1,0,0,1
425,2,-10,0,0,0,0,1,0
492,3,-3,1,0,1,1,0,1
103,3,-4,0,1,1,0,1,1
335,0,-4,0,1,1,0,0,1
175,1,-9,1,0,1,0,1,1
418,3,-8,1,0,1,0,0,0
309,5,-9,0,1,0,0,0,1
366,4,0,1,0,1,1,1,0
367,3,-1,0,0,1,0,0,1
195,0,-9,1,1,0,1,1,0
48,1,-5,1,1,1,0,1,0
370,3,0,1,0,1,1,0,1
130,4,-2,1,1,0,0,1,1
447,3,-2,0,1,1,0,1,1
136,3,-1,1,1,0,0,0,1
76,2,0,0,0,0,0,0,1
122,5,-10,1,1,1,1,1,0
178,5,-3,1,1,0,0,0,0
409,3,-3,0,0,0,1,1,1
192,3,-8,0,1,0,0,0,0
300,5,-6,0,0,0,0,0,0
43,0,-3,1,1,1,1,0,1
319,1,-2,1,1,0,1,0,1
305,3,-4,0,1,1,1,1,0
382,3,-1,1,1,1,1,1,1
14,5,-6,0,0,0,0,1,1
126,5,-6,0,0,1,0,0,1
22,1,-5,0,0,1,0,1,1
128,2,-9,1,1,0,1,1,0
336,4,-8,1,0,1,1,1,1
64,3,-8,1,0,1,0,0,0
228,1,0,1,0,1,1,0,0
232,0,-10,0,0,0,1,0,0
405,0,-6,0,1,0,1,1,0
59,3,-9,1,1,1,1,0,1
386,4,-10,0,0,0,1,1,1
13,0,0,1,0,1,0,1,0
497,2,-6,0,0,1,0,0,0
99,2,-5,1,1,1,1,0,0
292,3,-5,1,0,1,1,0,1
412,4,0,1,0,1,1,0,1
162,3,-9,1,1,0,1,0,1
471,3,-5,0,0,1,0,0,0
440,5,-1,0,1,0,0,0,0
412,1,-5,1,0,1,0,1,0
240,4,-7,1,0,1,1,1,1
202,2,-3,0,0,1,1,0,1
371,5,-3,0,0,1,1,1,1
53,5,-9,0,1,0,0,0,1
60,1,-9,1,0,1,0,0,1
465,3,-8,1,1,1,0,0,1
132,3,-10,0,1,0,1,0,0
289,2,-7,1,0,1,0,1,1
356,2,-8,1,0,1,1,1,0
193,0,-1,1,0,1,1,0,0
296,2,-5,0,1,1,0,1,1
247,4,0,0,0,0,0,1,0
94,2,-5,0,0,1,0,0,0
381,3,-1,0,0,1,1,0,1
392,4,-9,0,0,1,0,0,0
477,0,-2,1,1,1,0,0,1
370,5,-10,0,1,1,1,1,1
259,0,0,1,1,1,1,0,0
195,1,-3,0,1,1,0,1,1
454,4,-2,1,0,0,1,1,1
422,3,-7,1,0,0,0,1,0
257,5,-5,1,0,0,1,1,0
301,3,-7,0,0,1,0,0,1
352,5,-1,1,0,0,0,0,0
425,4,-7,0,0,1,1,0,0
415,2,-3,0,1,1,0,0,0
179,5,-6,1,1,1,0,0,0
16,0,-1,1,1,0,1,0,0
147,1,-4,0,1,1,1,1,1
328,4,-2,0,1,0,0,1,0
499,2,-5,0,1,1,0,0,0
63,5,-8,0,0,0,0,0,1
163,1,-10,1,0,1,1,0,1
34,3,-5,0,1,1,0,1,1
21,5,-10,1,1,1,1,0,0
330,5,-6,0,1,1,0,1,0
349,3,-9,0,1,1,1,0,1
210,1,-6,1,1,0,1,0,0
399,0,-10,0,0,0,1,1,1
210,0,-6,0,1,0,1,1,0
400,5,0,0,0,1,0,1,0
428,1,-1,0,1,1,1,1,1
303,0,-3,0,0,1,1,0,1
260,1,-5,1,1,0,1,1,0
279,4,-5,0,1,0,1,1,1
129,2,-1,1,1,1,1,0,1
218,1,-9,0,1,0,1,1,1
85,2,-7,1,0,1,1,0,0
196,4,-7,1,1,1,0,1,0
258,2,-3,0,1,1,0,1,1
316,2,-10,1,1,0,1,0,1
14,2,-3,0,0,1,1,1,1
442,4,-8,1,0,1,0,0,0
263,1,-5,1,0,1,1,1,1
427,5,-2,1,1,1,1,0,0
381,1,-1,0,0,1,0,0,1
172,3,-6,1,0,1,1,0,0
483,5,-1,1,0,0,1,0,1
166,3,-9,1,1,0,1,0,0
42,0,-7,0,0,0,0,1,0
298,4,-1,0,1,1,0,1,0
483,5,-3,0,1,1,1,1,1
404,5,-9,1,1,1,1,0,0
44,4,-6,1,0,0,0,0,0
251,2,-4,0,1,1,0,1,1
433,2,-5,0,0,0,0,1,1
120,5,-9,1,1,0,0,0,0
141,4,-1,1,0,1,1,1,0
131,3,-3,0,1,0,0,1,1
323,0,-9,1,1,0,1,1,0
213,0,-10,1,1,1,1,1,1
218,3,0,0,0,0,1,0,1
445,3,0,1,0,1,0,1,0
238,4,-2,1,1,1,1,1,0
333,0,-6,1,0,1,1,0,1
14,0,-7,1,0,1,0,1,1
61,3,-7,0,1,0,0,1,0
468,4,-7,0,0,0,1,0,1
89,5,-9,1,1,0,1,0,0
441,0,-9,0,0,0,0,0,1
11,3,-10,0,1,1,1,1,1
409,2,-9,1,0,1,1,0,1
230,0,-2,1,0,1,0,0,0
469,5,-6,1,0,1,0,0,1
157,2,0,0,0,0,0,0,1
335,4,-2,0,0,0,1,0,0
259,3,-2,1,0,1,1,1,0
205,3,-1,0,1,0,0,1,1
92,0,-8,1,0,1,0,0,0
160,0,-7,0,0,0,0,1,1
498,5,-3,0,0,0,0,0,0
338,0,-1,1,1,1,0,1,0
250,1,-5,1,0,0,0,0,0
247,4,-4,0,0,1,0,0,1
40,2,-8,0,0,1,0,0,1
40,1,-3,1,0,1,0,1,0
384,4,-1,1,0,1,1,0,0
142,4,-10,0,1,1,0,0,1
418,4,-5,1,0,1,1,0,0
270,5,-1,0,0,0,1,1,0
21,3,-9,1,1,0,1,1,1
138,5,-8,1,0,1,1,1,1
300,0,-5,1,0,1,0,0,1
413,3,-9,0,0,0,1,1,0
332,0,-2,1,1,0,0,0,0
120,2,-3,0,0,0,0,0,1
425,2,0,1,1,1,1,0,1
470,2,-2,1,1,1,0,0,0
479,4,-6,1,0,1,0,0,0
416,3,0,0,0,0,0,1,0
95,5,-8,0,1,1,1,0,1
113,3,-7,1,0,0,0,0,0
131,1,-2,1,1,1,0,0,1
124,5,-5,0,0,1,1,0,1
88,0,-8,0,0,1,1,1,0
192,1,-7,1,0,0,0,0,0
4,0,-1,1,0,1,0,0,1
115,0,-3,1,1,1,1,1,1
294,2,-1,0,0,0,0,0,0
158,3,0,1,0,0,0,1,0
94,1,-7,1,0,1,0,0,1
496,2,-10,0,1,0,0,1,1
366,3,-6,1,0,1,0,0,1
262,4,-8,0,0,1,1,1,1
407,1,-7,1,1,0,1,0,0
419,2,-7,0,0,1,1,1,1
207,5,-7,1,0,0,1,1,1
252,0,-9,0,0,0,1,0,1
387,2,-2,1,1,1,0,1,0
340,4,-10,0,0,0,1,0,0
189,1,-4,0,1,0,0,0,1
44,4,-8,1,1,0,1,1,0
263,5,0,1,1,0,1,1,1
305,4,-7,0,0,1,0,1,1
137,2,-9,0,0,1,1,1,1
330,5,-3,0,0,1,0,0,1
21,5,0,0,0,1,1,0,1
39,4,-2,1,1,1,0,1,1
45,0,-10,1,1,1,1,0,1
155,0,-5,1,1,0,0,1,1
310,1,-1,0,1,0,0,0,0
137,1,-1,0,1,1,1,1,1
11,4,-5,1,1,0,1,1,0
420,2,-3,1,1,1,0,1,0
463,2,-2,1,0,0,1,1,1
39,1,-9,0,0,0,0,1,0
219,5,-9,1,0,0,1,1,0
193,1,-10,1,0,0,0,1,0
132,1,-9,1,1,0,1,0,0
416,3,0,1,0,1,1,1,0
69,0,-8,0,0,0,0,1,1
41,3,-6,1,0,1,1,0,1
411,5,-8,1,1,1,1,0,0
160,3,-6,1,0,0,1,1,1
262,2,-10,1,1,1,0,0,1
482,5,-9,0,1,1,1,1,1
116,4,0,1,0,0,0,1,0
271,4,-8,1,0,0,1,0,0
447,0,-5,1,1,1,1,0,1
415,0,-8,0,0,1,0,0,1
88,4,-2,0,0,0,0,0,1
368,1,-6,0,1,1,1,0,1
158,2,-9,1,1,1,1,0,1
254,2,-8,1,0,1,0,0,0
171,5,-2,1,0,1,0,1,0
64,3,-2,0,1,1,1,0,0
475,3,0,1,0,0,1,0,0
494,1,0,0,1,0,1,0,1
13,2,-1,0,0,1,1,0,1
427,2,-3,0,1,0,1,0,1
372,3,-4,0,0,0,1,0,1
249,4,-3,0,1,1,0,1,1
383,0,-2,0,1,1,0,0,0
341,2,-1,1,1,1,0,0,0
384,5,-1,1,0,1,1,1,1
412,0,-4,1,0,0,0,0,0
131,1,-4,1,0,0,0,0,0
207,5,-10,1,0,0,1,1,0
34,5,-7,1,0,1,1,1,1
453,1,-8,1,1,0,1,1,1
60,2,-1,1,1,0,1,0,0
176,1,-2,0,1,1,1,0,1
237,5,-7,1,1,0,1,0,0
231,3,-1,1,1,1,1,1,0
254,0,-6,0,1,1,1,0,0
76,1,-1,0,0,0,1,0,1
55,0,-9,1,1,0,0,0,1
278,0,-4,0,0,0,0,0,1
308,4,-6,1,1,1,1,1,1
255,3,-3,0,1,0,1,1,0
217,1,-1,1,1,0,0,1,0
448,3,-6,0,1,1,1,1,0
398,1,-5,0,1,0,1,0,0
372,0,-1,1,0,0,0,1,0
250,2,-8,0,0,1,1,0,1
113,2,-3,1,1,1,1,0,1
131,0,-6,1,1,1,0,1,1
420,1,-7,1,0,0,1,1,0
31,5,-8,0,0,1,1,1,0
461,4,-5,0,1,1,0,1,0
239,5,-8,0,1,1,1,1,1
298,4,-6,1,0,1,1,0,1
420,0,-9,0,1,1,0,0,0
137,4,-2,0,1,1,1,0,1
285,5,-3,0,1,0,0,0,0
212,3,-6,1,1,1,0,1,1
140,0,-9,0,1,0,0,1,1
333,2,-3,0,1,1,0,1,0
373,5,-6,0,1,0,1,1,0
276,5,0,0,0,1,0,1,1
167,0,-8,0,0,0,0,1,1
254,1,-5,1,0,1,1,0,1
412,4,-7,1,1,1,0,1,1
253,4,-8,1,0,0,1,1,1
478,0,-7,0,1,0,1,0,0
405,1,-5,1,0,0,0,1,1
474,3,-5,0,0,0,1,0,0
128,2,-6,0,0,1,0,0,0
407,2,-3,0,0,1,1,0,1
281,1,-2,1,1,1,0,0,0
161,3,-10,1,0,1,0,1,1
469,5,-10,0,1,0,0,0,1
212,3,-1,0,0,1,0,0,0
341,1,-3,1,0,1,1,1,0
124,4,0,1,0,1,1,1,0
395,0,-5,1,0,0,0,1,0
409,2,-4,1,0,1,1,1,0
457,5,-2,0,1,0,0,0,0
134,5,-3,1,1,1,1,0,0
428,1,-2,0,0,0,1,0,1
272,3,0,0,0,1,0,0,0
118,2,-3,1,0,0,1,1,1
292,4,-1,1,1,0,0,1,0
182,3,-9,1,0,0,1,1,0
48,3,-5,0,0,0,1,1,1
117,5,-10,0,0,1,1,0,0
414,4,-5,1,0,1,1,1,1
82,4,0,0,1,0,0,1,0
63,3,-5,0,0,1,1,0,1
338,1,-6,1,0,0,0,0,0
35,4,-6,1,1,0,1,1,0
437,4,-7,0,0,0,0,0,0
182,2,-7,0,1,1,0,0,0
382,2,-7,1,1,1,0,0,1
335,2,-5,1,1,1,0,0,0
1,1,-4,0,1,1,1,0,0
342,0,-6,1,0,1,1,1,0
386,5,-1,0,1,0,1,0,1
337,2,-9,1,1,0,1,1,1
374,1,-10,0,1,1,1,0,1
336,0,-5,0,0,1,0,0,1
224,4,-3,0,0,1,0,0,0
85,1,-9,1,1,0,1,0,0
437,2,-9,1,1,1,1,0,1
314,1,-6,1,1,1,0,1,1
485,0,-10,1,0,0,0,0,0
264,3,-3,1,1,1,1,0,0
492,1,-8,1,1,0,0,1,0
100,4,-6,1,1,0,1,0,1
484,2,-7,1,0,1,0,0,0
432,5,-8,0,1,0,0,1,0
48,1,-4,1,1,0,0,1,1
193,5,-8,0,1,1,0,1,0
41,2,0,0,1,1,0,1,0
237,1,-5,1,0,1,1,1,0
93,4,-10,0,0,0,0,0,1
405,5,-9,0,1,0,1,0,1
27,0,-8,1,0,1,1,1,0
196,2,-2,0,1,0,0,1,0
389,4,-3,1,1,0,1,0,0
219,5,-5,0,0,1,0,0,0
390,2,-2,1,0,1,1,1,1
223,1,0,1,1,0,1,0,1
482,0,-5,0,0,1,1,0,1
421,4,-4,1,1,1,1,0,0
490,4,-3,1,1,1,0,0,0
32,1,-8,1,0,0,0,1,0
273,0,-7,1,0,1,0,1,1
304,0,0,1,0,0,1,1,1
459,3,-8,1,1,1,0,0,0
50,1,-10,0,0,0,1,0,1
281,0,-9,0,0,1,0,0,1
292,5,-8,1,0,1,0,1,0
447,4,-8,1,0,1,0,1,0
418,0,-4,0,0,0,1,1,0
354,4,-5,0,0,1,1,0,1
144,2,-2,0,1,0,1,1,0
209,4,-7,1,0,0,0,1,0
201,1,-8,0,1,1,1,0,1
256,1,-6,1,1,1,0,1,1
405,2,-7,0,0,1,0,1,1
279,5,-7,0,0,0,0,0,1
290,1,-2,0,1,1,1,0,1
401,3,-7,0,0,0,0,0,1
357,0,-4,0,0,1,1,1,1
317,4,-5,1,0,0,0,0,1
374,1,-10,0,1,0,1,0,1
88,4,-10,0,1,0,1,0,0
405,3,-2,0,0,1,0,1,0
398,5,-10,0,0,1,1,1,0
377,3,-4,0,1,0,0,0,1
295,3,-2,1,1,0,0,0,1
310,5,-6,0,0,0,1,1,1
201,0,-5,1,1,1,1,1,0
118,1,0,1,0,1,1,1,1
391,1,-8,1,0,0,1,0,1
64,3,0,0,0,0,1,0,0
386,3,-9,0,0,0,1,0,1
63,1,0,1,0,0,1,1,0
163,2,-5,1,1,1,1,0,1
46,5,-8,1,1,0,0,1,1
75,0,-8,1,1,0,1,0,0
400,4,-4,1,0,1,1,0,0
53,5,-9,0,0,0,1,1,1
421,1,-1,0,0,0,0,1,0
353,1,-5,1,1,1,0,0,0
423,0,-8,1,1,1,1,0,0
78,0,-9,0,0,1,1,1,1
182,3,-4,1,1,1,1,0,1
403,4,-2,1,1,1,0,1,0
399,5,-7,1,0,1,1,0,0
449,0,-3,1,0,1,0,1,1
449,1,-7,0,1,1,0,0,0
402,5,-8,1,0,1,1,1,0
193,0,-4,0,0,1,0,0,1
191,1,-3,0,0,1,1,0,0
210,0,-3,0,0,0,1,1,1
429,1,-7,0,0,0,1,0,1
348,4,-9,0,0,1,0,1,0
269,1,-9,1,0,0,0,1,0
361,5,-4,0,1,0,1,0,1
33,2,-5,0,1,0,0,0,0
377,4,-8,1,0,1,1,1,0
374,5,0,1,0,1,1,0,1
176,5,-2,0,1,0,0,0,0
414,1,-5,0,0,1,0,0,0
410,5,-2,0,0,1,0,1,0
433,3,-6,0,1,1,0,0,0
166,1,-4,0,0,0,0,0,0
185,5,-8,0,0,0,0,1,1
206,2,-3,0,0,0,0,1,0
234,4,-8,0,0,0,0,0,0
475,0,-8,0,0,1,1,0,0
229,2,0,0,1,1,0,0,0
161,4,0,1,1,1,0,0,1
41,1,-6,0,0,1,1,0,0
88,3,-8,0,1,1,1,0,1
496,2,-4,0,1,0,0,1,1
4,0,0,0,1,0,0,0,0
445,0,-1,0,1,0,0,1,0
383,1,-10,1,0,1,1,1,0
466,1,-3,0,1,1,1,1,0
496,5,-1,1,0,0,0,1,0
53,4,-4,0,0,0,1,1,0
449,0,-8,1,1,0,0,1,0
340,1,0,1,0,1,1,1,0
63,1,-2,0,1,1,0,0,0
251,2,-1,1,1,0,0,1,1
101,3,-7,1,1,1,0,1,1
392,3,-4,0,1,0,0,1,1
139,5,-2,0,0,1,0,1,0
62,3,-7,1,1,1,1,1,1
301,2,-6,0,0,0,1,1,0
101,0,-3,1,1,0,0,0,0
436,2,-4,0,0,1,1,1,0
372,2,-8,1,0,1,1,0,1
221,5,-2,1,1,1,0,0,1
164,4,-10,0,0,0,1,0,0
229,4,-7,0,0,1,1,0,0
91,5,-5,1,1,0,1,1,1
367,3,-6,0,0,0,0,1,0
384,1,-9,0,0,0,0,1,0
33,0,-7,1,0,1,1,1,0
388,2,-10,0,1,0,0,0,1
77,1,-9,0,1,0,0,0,0
346,5,-3,1,1,1,1,0,0
312,1,0,0,0,0,1,0,0
466,3,-1,0,1,1,1,0,0
453,4,0,0,0,1,0,1,0
220,0,-5,1,1,1,0,0,0
24,4,-5,1,0,0,0,1,0
478,1,-1,1,0,1,1,1,1
340,0,-7,0,0,1,0,0,0
236,5,-10,1,0,0,1,1,1
133,4,-3,0,1,0,0,1,1
401,3,-6,0,0,1,1,0,0
226,0,-5,0,1,0,1,1,1
52,2,-10,0,0,0,0,0,0
131,2,0,0,1,1,1,1,0
384,4,-3,0,1,1,1,0,1
111,2,-2,0,0,1,1,1,0
10,3,-5,1,1,0,0,1,0
204,0,-9,0,1,0,1,0,1
367,5,-7,1,0,1,0,1,1
24,3,-2,1,0,1,1,0,0
49,1,-8,0,1,0,1,1,1
495,0,-4,1,1,0,1,1,0
326,2,-5,0,0,1,0,1,0
266,3,-10,0,0,0,0,0,0
315,2,-3,0,1,1,1,0,0
351,0,-3,1,1,1,1,0,0
149,3,-10,0,1,1,0,1,0
423,2,0,1,0,0,1,1,0
86,3,-9,1,0,1,1,0,1
363,3,-7,0,1,1,1,1,1
320,4,-10,1,0,0,1,0,0
39,3,0,0,0,1,0,1,0
395,4,-1,0,0,0,1,1,0
72,1,-10,0,0,0,1,0,0
179,2,-7,0,1,0,0,0,0
393,4,-2,1,0,0,1,1,1
166,5,-6,1,1,1,0,1,0
97,3,-7,1,0,0,0,1,1
93,2,-2,1,0,0,0,1,0
431,2,-8,0,1,0,0,0,1
39,5,-2,0,0,0,1,1,1
465,0,-1,1,0,1,1,1,1
434,5,0,0,0,1,1,0,0
363,3,-4,0,0,0,1,0,1
212,0,-2,0,0,1,1,0,0
362,3,-9,1,0,0,1,1,0
137,1,-5,0,0,0,1,0,0
289,0,-2,1,1,0,0,0,0
375,5,-2,1,0,0,0,1,0
237,4,-9,0,0,0,1,0,0
390,2,-7,0,0,1,1,0,0
373,1,-4,0,1,1,0,0,1
452,5,-9,0,1,0,1,0,0
120,2,-4,0,0,0,0,1,1
41,1,-5,0,0,1,0,0,0
56,5,-9,1,1,1,0,1,1
18,4,-1,1,0,1,1,1,1
381,5,-6,0,1,0,0,1,1
113,4,-2,1,1,1,0,0,0
246,0,0,0,0,0,1,1,1
3,3,0,0,0,0,1,1,0
494,1,-2,1,0,1,1,1,1
40,4,0,0,0,1,1,0,1
293,1,-9,0,0,1,1,1,0
355,3,-3,1,0,1,1,0,0
314,2,-5,0,1,0,1,0,1
438,4,-5,0,1,1,1,1,1
116,2,-9,1,1,1,0,1,1
327,1,-3,1,0,1,0,0,1
471,4,-6,1,0,1,0,1,1
176,4,-4,0,0,1,0,0,0
319,3,-3,1,1,0,1,1,0
438,2,0,0,1,1,1,1,1
138,3,-8,1,0,0,0,1,1
301,2,0,1,0,0,0,1,1
80,0,-10,0,1,1,1,1,0
257,4,-9,1,1,1,1,0,1
133,2,0,1,1,0,1,1,1
1,3,-2,1,0,0,1,1,0
382,4,-5,0,1,1,1,0,0
469,1,-9,0,0,1,0,0,1
203,3,-2,0,1,1,1,1,1
292,0,0,1,0,1,1,0,0
391,3,-3,1,1,1,1,0,1
311,3,-5,1,1,1,0,1,0
403,4,-1,1,0,1,0,1,0
227,4,-8,1,1,0,1,0,0
253,1,-4,0,1,1,0,1,0
20,4,0,1,0,1,1,0,1
