sale_day,customer_score,losses_day,Organization,Responsibility,Conduct,Resource_management,Conflict_management,Contribution
59384.19,2,435.22,1,1,1,0,0,1
80029.13,1,145.49,1,1,1,0,0,0
97254.82,2,146.47,0,1,1,1,0,1
41356.73,4,692.5,0,1,1,0,0,1
47501.27,2,727.75,1,1,1,0,1,1
5514.52,3,244.37,1,0,1,1,1,0
73496.69,5,888.31,0,0,0,0,1,0
86694.87,5,731.38,0,0,1,0,1,1
70297.6,1,997.45,1,0,0,1,1,1
45613.14,2,153.57,1,0,0,0,0,1
67734.57,5,199.87,1,1,1,1,1,0
31073.5,5,729.14,1,1,0,1,1,0
57685.21,1,213.44,1,0,1,0,1,1
77361.06,3,63.08,1,1,1,0,0,1
99668.15,3,90.31,0,1,0,0,0,1
22240.52,1,856.89,0,0,0,1,1,0
37054.64,4,52.25,0,1,1,0,1,1
24205.26,4,426.04,1,0,1,0,0,0
42541.39,4,187.63,1,0,0,0,1,0
15627.41,4,806.09,1,1,0,0,0,0
45473.42,4,696.95,0,0,1,0,0,1
56026.32,3,744.22,0,1,0,0,1,1
961.99,1,513.69,1,1,0,1,0,0
54515.51,1,518.69,1,1,0,0,1,1
95000.56,2,414.13,0,1,0,1,1,0
63732.12,4,928.17,1,1,0,1,0,0
3635.8,4,80.64,1,1,1,1,1,1
22660.17,3,629.27,1,0,1,0,0,1
98509.65,3,16.03,0,1,1,1,0,1
11671.12,3,784.97,1,0,1,0,0,1
43977.57,5,267.05,1,1,0,0,1,1
73346.73,1,513.77,0,0,0,1,0,1
48374.83,5,127.29,1,1,0,1,0,0
25623.47,3,10.95,1,0,1,0,0,0
50515.8,4,435.81,0,1,0,1,1,0
75969.3,4,338.91,1,0,0,0,1,0
73734.02,2,363.84,0,0,0,1,1,0
45930.35,4,226.54,0,1,0,1,1,1
16483.71,1,502.28,1,1,0,1,0,1
57332.33,2,972.85,1,0,1,1,0,0
66696.36,3,349.99,0,0,0,0,1,0
48755.2,1,813.11,1,1,0,0,0,0
6116.13,5,887.06,1,1,1,1,1,0
63774.74,1,845.01,0,1,1,1,0,1
30564.9,1,400.99,1,0,1,1,1,0
43279.15,4,589.89,1,0,1,1,0,1
94725.18,5,589.64,0,0,1,0,1,0
98850.6,4,561.07,0,0,1,0,1,0
17196.4,3,391.32,1,1,1,1,0,1
93621.0,2,869.9,1,0,0,1,0,1
31346.82,1,79.67,1,1,0,0,1,1
22633.81,1,948.9,0,1,0,1,0,1
15587.21,1,840.8,1,1,1,1,0,1
12744.51,5,762.73,1,0,0,1,0,0
84025.02,2,718.67,1,1,1,1,1,1
59397.37,4,144.82,1,0,0,1,0,1
47711.64,2,784.57,0,1,1,1,0,1
3129.2,4,401.67,0,1,0,1,1,1
1516.48,5,771.79,0,0,1,1,0,1
84184.0,3,681.26,1,1,0,0,0,1
70826.98,5,644.3,0,1,1,0,0,1
23523.16,1,593.94,0,0,1,1,1,0
56146.34,4,80.72,0,1,0,1,0,1
4686.52,5,114.46,0,1,1,1,1,0
69218.6,5,285.2,1,1,0,0,0,1
20564.17,3,365.34,0,1,1,0,0,1
92576.47,5,702.49,1,1,0,1,1,1
52144.74,5,543.08,1,1,1,0,0,0
96907.48,5,29.62,0,1,0,0,0,0
46428.03,3,638.56,0,1,0,1,0,0
35852.93,1,536.96,0,1,1,0,1,0
30432.19,1,97.76,0,1,1,1,1,1
24648.81,3,692.39,0,1,1,1,1,1
7051.14,4,763.39,0,0,1,0,1,0
97933.72,2,173.89,0,0,0,0,1,1
30945.36,5,668.16,0,0,1,0,0,0
54065.65,3,253.88,0,0,0,0,1,0
73953.23,4,549.72,1,1,0,0,0,1
62199.09,5,919.16,1,0,1,0,1,1
43085.81,3,188.64,1,1,1,1,1,0
48596.84,1,549.25,1,0,1,1,0,1
23943.56,3,417.05,0,0,1,1,1,1
52610.6,3,165.88,0,0,0,1,1,1
29797.59,3,2.78,1,1,1,1,0,0
48677.22,3,884.92,1,0,1,1,1,1
50728.93,2,918.22,1,0,0,1,0,0
25096.32,2,719.36,0,0,0,1,0,0
36723.79,3,664.56,0,1,1,1,0,1
75759.02,3,515.15,1,1,1,0,1,1
28510.5,5,988.69,0,1,1,1,1,1
5443.72,3,916.7,1,1,0,0,1,0
70108.56,4,262.75,1,0,1,1,0,1
59982.65,1,386.67,0,0,1,0,0,1
92303.87,5,356.52,0,1,1,0,1,0
78500.72,2,393.52,1,1,1,0,1,1
47395.08,3,551.65,1,0,1,0,0,0
51959.45,5,520.89,1,1,0,0,0,1
18288.55,3,827.38,0,0,0,1,1,1
32823.63,4,897.25,0,1,1,1,1,1
94807.55,3,580.53,1,1,1,0,1,1
85466.36,2,778.97,1,1,0,0,1,0
81965.17,1,778.65,0,0,0,1,0,0
90518.76,1,807.96,0,1,1,0,0,0
14867.76,4,869.89,0,0,1,0,0,1
36454.13,1,328.53,1,0,0,1,1,1
97548.03,1,392.09,0,0,0,0,0,0
39037.69,5,733.34,1,0,1,0,0,0
19941.66,3,14.2,1,1,0,1,1,1
80169.0,3,140.07,1,0,1,0,0,0
65834.2,4,19.15,1,1,0,0,1,0
71457.86,4,703.58,0,0,0,0,1,1
28052.33,5,441.72,1,0,0,0,1,0
99002.4,2,71.36,1,1,0,0,1,0
2986.23,5,851.55,1,0,0,0,1,1
86863.0,1,940.12,1,1,0,1,0,1
68891.6,5,789.36,1,0,0,1,0,1
79771.96,4,87.83,0,0,1,1,1,0
55876.18,1,702.72,0,1,0,0,0,1
86084.79,2,671.39,1,1,0,1,1,1
37661.99,3,761.64,1,1,0,0,1,0
10193.4,5,471.0,0,1,0,0,1,0
90010.51,5,995.07,1,1,1,1,1,0
13826.59,2,210.32,0,1,1,0,0,1
8738.08,3,99.21,0,0,0,1,0,0
83515.94,5,132.56,1,0,0,0,0,1
26219.55,1,641.7,0,0,1,1,1,1
84100.62,4,15.29,1,0,0,1,1,1
70409.29,3,455.9,0,1,0,1,0,1
20843.18,2,673.14,0,0,1,0,0,0
49670.83,3,164.83,0,1,1,0,0,1
25036.48,5,287.29,0,1,0,0,0,0
16505.48,5,256.53,0,1,1,0,1,1
53758.68,3,464.19,0,0,1,0,0,0
22837.55,4,72.8,1,0,0,1,0,0
31007.47,2,514.12,0,0,1,0,1,1
3630.62,1,893.02,0,0,0,0,1,0
68500.71,5,702.63,0,0,0,1,0,0
59242.1,4,432.51,0,1,1,0,0,0
65395.24,4,542.94,0,0,1,0,0,0
85898.34,2,219.18,0,0,0,1,0,0
51621.5,3,78.55,0,1,0,1,1,1
64984.09,3,865.24,0,0,0,1,1,0
61427.8,4,230.6,1,1,1,1,1,0
59408.29,2,506.19,0,0,0,0,1,0
70865.89,5,793.27,1,1,0,1,1,0
65361.44,2,269.27,0,0,1,0,1,1
15189.68,4,517.78,1,0,0,1,1,0
78140.35,1,486.65,0,1,0,0,1,0
70261.29,5,294.28,0,1,0,1,1,1
29928.33,4,289.72,1,1,0,0,0,1
4912.92,5,848.13,1,0,0,0,1,0
8250.28,1,669.16,1,1,1,1,1,1
43116.78,5,972.13,0,1,0,1,1,1
25627.35,1,204.18,1,0,1,1,0,0
30923.36,2,187.23,1,0,1,0,0,0
86048.57,1,792.5,0,0,1,0,1,0
39739.06,2,206.21,1,0,1,0,0,1
83042.29,5,502.1,1,0,0,0,1,1
59505.82,5,908.67,1,1,1,1,1,1
43875.1,1,509.35,0,1,0,0,1,1
71582.48,4,197.52,0,0,1,1,0,0
97502.94,2,622.4,1,1,0,0,1,1
84478.69,5,500.2,1,0,0,1,1,1
85808.37,2,632.42,0,1,0,1,1,1
11804.79,4,666.34,0,1,0,0,0,0
9919.26,1,101.96,0,1,0,0,1,0
7352.91,5,153.83,0,1,1,1,0,1
23989.45,4,686.54,1,1,0,1,1,0
98661.22,1,262.99,1,1,1,1,1,0
94557.53,5,354.72,0,0,1,0,1,0
35968.4,4,748.74,0,1,1,1,1,0
85891.92,2,522.9,1,1,1,0,0,0
66778.67,2,915.54,0,1,1,1,0,1
16809.2,1,312.31,1,1,0,0,1,0
33533.84,4,896.89,1,0,0,1,1,1
64470.67,3,344.81,0,1,1,1,1,1
8988.87,5,578.34,0,1,0,1,0,0
87734.34,4,295.94,0,0,0,1,0,1
66709.95,2,254.83,1,1,1,1,1,1
8671.47,3,679.11,0,1,1,0,0,0
92376.98,5,224.66,1,1,1,1,1,1
67841.12,5,223.2,0,1,0,0,0,0
73068.6,2,586.49,0,0,0,0,1,1
24521.32,4,595.34,1,0,0,0,0,0
63376.26,4,488.01,1,0,1,0,1,1
3790.61,5,762.02,0,0,1,0,0,0
23709.91,3,599.78,0,0,1,0,1,1
50791.74,1,874.56,1,1,0,1,0,0
94127.17,5,596.63,1,1,0,0,1,1
99552.52,4,195.8,0,1,0,0,1,1
22461.61,3,520.6,0,1,0,1,0,1
96846.72,3,82.45,1,0,1,0,0,1
90175.34,1,580.08,1,0,1,1,0,0
91431.15,1,445.8,0,0,0,1,0,1
62316.14,3,187.47,1,1,1,0,1,1
67208.23,5,316.62,1,0,1,1,1,1
83713.86,5,275.19,1,0,0,1,0,1
3600.6,3,320.31,0,1,0,0,1,1
43395.02,2,78.09,0,1,0,0,1,0
28820.6,3,389.68,0,1,1,0,1,1
42293.95,1,595.93,1,1,1,1,1,1
29641.82,3,1.73,1,1,1,0,1,0
55554.31,1,146.61,0,1,0,1,0,1
25199.92,1,2.85,1,1,1,0,0,1
32701.65,5,66.38,1,0,1,1,1,0
9913.68,2,222.9,0,1,0,1,1,1
21843.67,1,100.92,1,1,1,1,1,0
45143.97,2,290.44,1,1,1,1,0,1
15386.63,1,577.53,0,0,0,1,0,1
45095.45,4,999.89,0,1,1,1,0,1
45199.66,1,38.26,0,0,1,0,1,1
13322.08,5,932.15,0,0,0,0,1,1
49917.44,2,749.46,1,0,1,0,0,0
25939.1,2,789.36,1,0,0,0,0,1
11351.11,1,440.45,0,1,1,0,0,1
40551.02,4,253.66,0,0,1,0,0,1
30758.14,4,936.36,1,1,1,1,1,0
55094.72,3,574.96,1,0,0,0,1,0
82901.38,3,527.7,0,1,0,0,0,1
64894.44,3,979.83,0,0,1,0,1,1
93106.39,3,865.06,1,1,0,0,1,1
19053.81,2,509.1,0,0,0,0,1,0
51441.59,1,208.3,1,0,0,1,1,1
58041.8,1,885.29,0,1,0,0,0,1
51792.98,3,194.57,0,1,1,0,0,1
34808.18,4,732.77,1,1,0,0,0,0
63893.21,3,409.16,1,1,1,0,0,0
95635.61,3,184.73,0,1,0,0,1,0
31147.46,1,906.04,1,1,1,0,1,0
85978.29,1,390.36,1,0,1,1,0,0
91936.67,1,215.22,0,0,0,1,0,1
328.25,4,139.15,0,1,1,0,0,0
34043.59,2,259.41,0,0,0,0,0,1
59564.12,5,605.87,0,0,1,0,0,0
43448.68,5,361.16,0,0,1,1,1,1
24328.63,1,745.03,1,1,0,0,0,1
61716.95,3,199.12,0,0,1,0,0,1
71828.17,1,218.77,0,1,0,0,0,0
3141.36,1,75.34,1,0,0,0,0,0
92353.09,5,280.17,0,0,0,0,1,0
60688.93,2,707.94,1,1,1,1,1,1
70895.45,5,398.74,1,0,0,0,1,0
66118.58,4,536.98,0,0,0,1,1,0
83409.28,2,87.89,1,1,1,0,1,0
41184.55,1,557.42,1,0,1,1,0,1
60202.2,1,684.2,1,0,0,1,0,1
89046.25,5,466.32,0,1,0,1,0,1
82605.19,5,957.11,0,1,0,1,0,0
56466.41,2,36.33,1,1,1,0,1,1
79160.05,1,377.99,1,0,0,0,0,1
22932.77,5,172.5,0,0,0,0,0,0
56011.68,2,39.14,1,1,0,0,1,1
74819.75,3,954.51,0,0,0,1,0,1
31293.95,3,453.04,0,0,0,1,1,0
45469.8,5,805.55,0,0,0,1,1,1
76718.03,5,548.03,0,1,1,0,1,0
85875.28,1,360.72,1,0,1,0,0,1
63228.46,4,621.24,0,0,0,1,0,1
48972.99,1,820.33,0,0,0,0,0,0
80098.74,3,912.22,0,1,1,0,1,1
78054.85,3,891.48,0,0,0,1,0,0
38019.97,5,198.39,1,1,0,0,0,1
45679.52,2,313.04,0,0,1,0,1,0
64806.46,3,536.8,1,0,1,0,1,0
89986.55,2,904.42,1,0,1,0,0,0
16119.81,5,749.48,1,1,1,1,1,0
18753.91,3,513.59,1,1,0,1,0,0
22608.62,4,487.08,1,1,0,1,1,0
81057.19,2,367.04,0,0,0,1,1,1
59606.69,1,219.83,0,0,1,1,0,1
50121.9,2,87.73,0,1,1,1,1,0
85136.84,5,814.55,0,0,0,0,0,1
96196.76,2,865.89,1,1,0,1,1,0
2469.3,1,330.18,1,0,1,1,1,1
6130.88,2,889.85,0,0,0,0,1,0
92266.9,1,496.52,1,0,1,0,1,1
32499.45,2,346.47,1,0,1,1,1,1
93613.59,5,801.77,1,0,0,1,1,0
6785.88,2,571.36,0,1,0,0,0,0
80961.29,5,441.03,0,0,1,0,1,0
31373.09,1,154.67,1,1,1,1,1,1
87674.84,2,97.39,0,0,1,1,0,1
1891.79,2,261.97,0,0,1,0,0,0
96754.86,4,592.73,1,1,0,1,0,0
66083.93,4,631.13,0,0,1,0,0,1
23394.79,1,308.11,0,1,0,1,1,1
50603.15,1,625.03,0,1,0,1,0,0
38227.4,1,562.54,0,0,0,0,1,0
51546.88,4,800.13,1,1,1,1,1,0
56409.93,2,499.05,0,1,0,0,0,0
63.23,3,84.14,0,0,0,1,0,1
8560.9,3,912.17,1,0,0,1,0,1
37535.67,2,821.32,1,1,1,0,1,1
36233.54,4,108.07,1,0,0,0,1,0
89697.24,4,351.35,0,1,0,1,0,1
75938.86,1,564.31,0,0,0,0,0,1
77973.75,4,399.44,0,1,1,1,1,0
21890.08,4,711.4,0,1,0,0,0,1
78766.39,5,947.82,1,1,1,0,0,1
78956.71,4,584.37,1,1,1,0,1,1
47206.43,5,702.62,1,0,1,1,1,0
72512.69,3,402.29,0,0,0,0,0,1
85376.54,2,644.32,1,0,0,1,0,1
98704.63,3,109.19,0,1,1,1,0,1
85737.24,5,983.51,1,0,0,1,1,0
65953.67,3,608.96,0,0,0,0,0,0
1901.91,4,417.24,0,0,1,0,1,1
95458.0,1,972.02,0,1,1,0,0,0
12548.83,3,171.41,1,0,0,1,0,1
40118.88,1,749.63,0,0,1,1,1,0
91035.57,3,371.58,0,0,0,0,0,0
76312.73,4,555.27,1,0,1,1,0,1
59051.33,5,240.04,1,1,1,1,1,0
80731.78,4,209.87,1,0,1,0,1,1
26227.77,4,828.38,1,1,1,0,0,1
41477.25,5,847.6,1,0,0,0,1,0
35815.41,1,247.27,1,0,1,0,1,0
85340.29,1,325.29,1,1,1,0,0,0
19475.67,5,923.98,0,1,1,0,1,1
52837.4,4,313.25,0,1,0,1,0,1
72651.93,5,826.79,1,1,1,1,1,1
28424.65,3,655.79,1,1,1,1,1,1
58846.31,5,420.64,0,1,1,1,1,1
97235.63,1,959.05,0,0,0,0,1,0
39575.9,5,705.96,0,0,1,1,1,1
4163.7,2,587.82,0,0,1,1,0,0
37243.99,2,989.0,1,0,1,1,1,1
43404.82,4,524.85,1,1,1,1,0,1
41665.79,5,517.44,1,0,0,0,1,1
73268.42,2,222.81,1,1,0,1,0,1
20650.98,4,945.78,0,0,1,1,1,0
32193.55,1,92.4,0,1,0,0,1,0
95518.51,3,871.71,0,0,1,1,0,1
30937.38,2,33.2,1,0,1,0,1,1
19817.91,3,754.25,1,1,1,0,0,1
257.66,5,585.09,1,0,0,1,0,0
86438.61,3,901.04,1,0,0,0,0,1
78288.52,4,492.68,1,0,0,1,1,1
67332.91,5,657.08,1,0,1,1,0,0
85898.11,5,866.76,0,0,0,0,0,1
93311.86,1,204.93,1,0,0,0,0,1
85138.11,2,341.47,1,0,1,1,1,0
81738.53,1,710.7,0,1,1,1,0,0
91386.57,1,992.43,1,0,1,0,0,1
49739.33,5,91.17,1,0,1,0,1,0
2509.64,1,357.54,0,1,0,1,0,0
40058.54,2,517.53,0,1,1,0,0,0
83883.9,2,503.05,1,0,1,1,0,1
10774.85,1,166.86,1,0,0,1,1,1
46126.73,2,1.47,1,0,1,1,1,0
76921.77,3,749.25,1,0,0,0,1,1
25153.83,1,304.8,1,0,0,1,0,0
58432.57,2,409.98,1,1,0,0,1,0
52370.39,5,349.33,1,1,0,0,1,0
99270.76,1,2.55,0,1,0,1,1,1
50720.57,1,161.37,1,0,0,1,0,0
18077.26,4,281.9,1,1,1,0,0,1
30971.27,1,535.63,0,1,0,0,1,1
39600.56,2,561.42,1,1,1,0,1,1
55841.9,3,69.16,0,1,0,1,1,0
53795.28,5,169.64,1,0,0,0,1,1
57998.28,2,816.91,0,0,0,1,0,1
19115.8,1,437.25,0,1,1,1,1,0
91924.33,5,749.14,0,0,0,1,0,0
45508.07,4,673.21,0,0,0,0,1,1
77483.57,1,203.03,0,0,1,0,1,1
81552.43,5,385.57,1,0,0,0,0,0
84893.25,5,780.38,1,1,1,1,1,1
7222.58,5,615.07,1,0,1,1,1,0
16534.07,5,24.68,1,0,1,1,0,1
3458.26,1,160.73,1,0,0,0,1,1
15271.37,1,232.64,1,0,1,0,1,1
59354.31,2,820.14,1,0,0,0,0,1
50180.22,2,29.34,1,1,1,0,1,0
50049.31,2,664.3,1,0,0,0,1,1
19980.45,1,242.29,0,0,0,0,1,1
94833.2,5,172.24,0,0,0,1,1,1
44812.06,4,84.9,0,0,0,0,1,1
22963.99,5,400.16,0,1,1,1,0,1
87236.96,3,960.12,1,1,1,0,0,1
16067.67,3,704.32,1,1,0,0,1,0
1273.74,2,285.42,0,0,0,0,0,0
11016.45,4,307.88,0,0,0,1,0,1
4061.4,4,429.3,1,1,1,1,0,1
99513.22,4,469.21,0,0,0,0,0,1
34680.3,2,180.29,1,0,1,0,0,1
64554.6,5,949.26,0,0,1,1,0,1
55631.7,1,589.17,0,1,0,1,0,0
44498.59,1,92.22,1,0,0,1,1,0
85086.39,3,79.68,0,0,0,1,1,0
33394.81,2,258.35,0,1,1,0,0,0
56510.25,3,605.71,0,0,0,1,0,0
48098.78,4,555.4,1,0,0,1,0,0
19214.2,5,557.27,0,0,0,0,1,1
96461.36,4,946.73,1,1,0,1,0,1
63279.16,4,965.63,0,0,0,1,1,1
55766.27,1,841.44,0,0,1,0,0,0
79107.42,3,153.43,0,0,0,1,1,0
95017.48,4,10.3,0,0,0,1,1,0
6063.59,5,882.12,1,1,0,1,1,1
30863.33,2,303.95,1,0,1,1,0,1
91086.67,3,36.41,1,1,0,0,1,0
61095.5,3,72.36,0,1,1,0,1,0
3573.48,4,99.46,0,0,0,1,0,0
38304.81,2,269.49,0,0,0,0,0,1
59538.85,3,865.36,0,0,1,1,0,0
82130.82,3,147.3,1,0,1,0,0,1
86863.85,5,417.52,1,1,1,1,1,0
85821.44,4,397.05,0,0,1,0,0,1
71791.44,5,779.14,0,1,1,0,0,0
47741.66,5,719.72,1,1,1,1,1,0
84930.76,1,220.19,1,0,0,0,0,1
55479.29,2,866.3,0,0,0,1,1,1
19944.73,3,773.67,0,1,0,0,0,1
42458.75,4,408.74,0,1,1,0,1,1
28297.68,4,689.44,0,0,1,0,0,0
70036.13,4,610.2,0,1,0,0,0,1
24756.6,3,766.4,0,0,1,1,0,1
60443.8,2,891.83,1,1,1,1,0,1
15892.37,4,680.35,1,1,1,0,1,0
64198.68,3,261.52,0,1,1,0,0,0
95975.69,1,753.34,1,0,0,0,0,0
2851.73,4,979.94,0,1,0,0,1,1
34396.96,1,66.02,0,1,1,0,0,0
14418.09,2,840.62,1,1,0,0,1,1
32754.39,4,318.13,0,0,1,1,0,1
26439.83,5,212.9,1,0,0,0,0,1
84875.09,5,268.43,1,0,0,1,0,1
96614.39,3,161.09,0,1,1,0,0,1
40568.39,4,364.17,1,1,0,0,1,0
70977.99,5,564.89,1,1,1,0,0,0
33744.84,4,933.35,0,1,0,0,0,1
32285.93,2,195.63,1,0,1,1,1,0
6944.17,2,352.62,1,0,1,0,0,1
5275.97,3,800.19,0,0,0,0,1,0
1395.03,4,160.67,1,0,1,0,1,0
3620.63,4,207.55,1,1,1,0,1,0
76260.71,1,676.27,1,1,1,1,0,0
66545.74,4,82.07,1,1,0,0,0,0
4683.81,2,477.37,0,1,0,0,1,0
14723.94,2,593.91,1,1,0,1,1,0
65041.09,2,434.48,0,0,0,1,0,0
3793.86,5,512.55,0,1,1,0,1,0
65202.8,4,252.96,0,1,1,1,1,1
32171.05,4,748.48,1,0,1,0,0,0
28372.88,5,898.65,1,0,1,0,0,1
55201.75,4,931.15,0,0,1,1,1,0
63909.92,2,516.04,0,1,0,0,1,1
32533.79,1,170.78,0,1,1,1,0,0
40786.09,3,360.51,0,0,0,0,1,0
30800.15,5,361.35,0,0,0,0,0,0
16289.53,3,735.06,1,0,0,1,1,0
91994.94,1,801.89,1,1,1,0,1,1
53314.36,4,883.94,0,1,1,0,0,1
61093.27,3,214.34,0,0,1,0,0,1
4339.64,3,320.5,1,1,1,1,1,0
86807.15,4,110.81,1,1,0,0,1,0
53811.12,4,982.74,1,1,0,0,0,0
88895.11,5,785.32,0,0,0,0,1,0
59864.34,5,147.2,1,0,1,0,1,0
61258.62,1,129.09,0,1,0,0,0,0
71795.95,1,47.4,0,1,0,0,0,0
47528.28,5,915.61,0,1,0,1,1,0
54856.71,3,581.27,0,0,0,0,1,1
22104.82,3,371.39,0,1,1,0,0,0
45924.2,3,151.54,0,1,1,0,0,1
47266.83,5,70.79,0,0,1,1,1,1
8568.4,1,984.74,0,1,1,0,0,0
57252.84,2,396.58,1,1,0,1,1,1
76740.51,5,673.25,0,1,0,1,1,1
75866.56,4,497.97,1,1,0,1,1,1
30665.14,2,428.32,0,1,1,1,0,0
26298.34,3,14.72,1,1,1,1,1,1
44658.32,2,436.62,1,1,0,0,0,0
81772.74,2,477.48,1,0,0,1,1,0
91266.12,2,353.94,0,0,0,0,0,0
27046.42,5,602.88,1,1,1,1,1,0
3420.45,5,364.93,1,0,1,1,0,1
57850.98,3,475.49,1,1,1,1,0,0
55000.7,3,518.22,0,0,0,0,0,1
70867.98,5,452.18,1,0,0,0,1,0
51284.35,5,606.22,0,0,1,0,0,0
65357.33,5,438.19,1,0,0,0,0,0
24552.71,5,457.6,0,1,1,1,0,1
33298.44,4,118.56,1,0,0,0,0,0
45432.09,2,617.62,1,1,1,0,1,0
98425.94,2,140.1,1,0,0,1,0,1
40688.07,5,837.48,1,0,1,0,0,0
54612.96,1,749.45,1,0,1,1,1,1
30400.73,3,602.43,0,1,1,0,0,0
15536.41,4,129.33,0,0,1,1,1,0
34362.84,1,343.49,0,0,1,1,1,1
82714.51,1,883.24,0,0,1,1,0,0
62680.97,2,867.08,1,0,0,1,1,0
20079.37,3,109.25,0,0,0,0,1,0
66190.71,2,175.75,1,1,0,0,1,0
21213.26,3,754.49,1,1,0,1,0,1
18678.19,3,943.66,1,1,0,0,0,1
85701.96,1,651.81,0,1,1,0,0,1
53214.0,5,671.29,1,1,1,1,1,0
24061.38,4,62.37,1,0,0,0,0,1
58325.72,3,320.09,0,1,1,1,0,0
26809.22,2,771.25,1,0,1,0,1,1
