sale_day,customer_score,losses_day,Organization,Responsibility,Conduct,Resource_management,Conflict_management,Contribution
9304,5,-6,1,1,0,1,0,1
3697,3,-8,0,1,0,0,0,1
844,3,-3,0,0,0,0,0,1
13214,2,-6,1,1,0,0,0,1
14899,3,-6,1,1,1,1,1,1
5735,0,-2,0,1,1,0,1,1
13944,5,-9,0,1,0,0,0,1
8678,0,-9,0,1,1,0,0,0
10308,1,-5,1,0,0,1,0,0
10606,2,-3,1,1,1,0,1,1
104,2,-6,1,0,1,0,0,0
2351,5,-7,1,0,0,0,0,1
9437,5,-2,0,0,0,1,0,1
2209,4,-10,0,0,0,1,0,0
10392,3,-2,0,1,1,1,1,0
9392,2,-9,1,1,0,0,0,0
4289,4,-1,1,1,1,1,0,1
1879,3,-6,0,0,1,1,1,0
8865,5,0,1,1,1,0,0,1
6356,4,-8,0,1,1,1,0,0
4599,4,-2,0,1,1,0,1,0
3100,3,0,0,1,1,0,0,1
9888,5,-5,0,1,1,0,0,1
3776,4,-4,0,1,1,0,0,0
1112,4,0,0,1,0,1,1,1
4550,5,0,1,0,0,0,0,0
7216,5,-2,1,1,0,0,1,0
6893,5,-5,0,0,1,1,0,0
1305,0,0,0,0,0,1,0,1
9496,2,-1,1,0,0,0,0,1
5842,2,-5,1,1,1,0,0,1
9018,3,-8,0,0,1,1,0,0
5360,1,-7,0,0,1,0,0,1
9344,4,-4,0,0,1,1,1,1
2896,0,0,0,0,0,0,1,1
13209,0,0,1,1,0,1,0,1
950,3,-6,1,0,1,1,0,1
14013,4,-1,0,0,0,0,1,1
3120,2,0,0,0,1,0,0,1
11884,5,0,0,1,1,0,0,1
11780,3,-6,1,1,0,1,0,1
10335,2,-6,1,1,1,1,0,0
13139,2,-9,1,1,0,0,1,1
12147,4,-7,0,0,1,0,0,1
6020,1,-4,1,1,1,1,0,0
106,0,-4,0,1,0,0,0,0
1180,2,-10,1,0,1,1,0,1
5471,2,-7,1,1,1,0,1,0
13576,3,-10,1,0,1,1,1,1
8069,4,-6,1,1,0,0,0,0
13273,4,-3,0,1,0,1,0,0
1406,0,-1,1,1,0,1,1,1
5247,5,-7,1,1,1,0,0,0
347,2,-7,1,0,1,1,0,1
14163,4,-6,1,0,0,0,0,1
3811,0,-8,0,0,0,1,1,0
259,5,-7,0,0,1,0,0,0
13935,5,-9,0,1,1,0,0,1
7366,3,-9,1,0,0,1,1,0
8652,4,-2,0,0,1,1,0,0
9957,4,-4,0,0,1,1,0,0
992,5,-5,0,0,0,1,1,0
13730,0,-2,0,1,0,0,0,0
12262,2,-1,0,0,0,0,0,1
4644,1,-1,0,1,1,0,0,1
684,2,-2,0,1,0,0,0,0
9135,3,-6,0,1,1,0,0,1
727,2,-2,1,0,1,1,1,1
14683,2,-3,1,1,1,0,1,0
1819,5,0,0,0,1,0,1,0
14914,2,-9,1,1,0,0,1,1
3039,5,-9,1,0,0,0,1,0
4649,1,-1,1,0,1,1,0,0
7858,4,-2,1,1,1,0,0,0
14724,5,-10,1,0,1,1,0,1
13036,2,-1,1,1,1,1,1,0
3813,5,-6,1,0,0,1,1,1
14078,0,-7,0,1,1,1,0,0
187,4,-2,1,0,1,1,1,0
6441,5,-8,1,0,0,0,0,1
4345,4,-7,0,1,1,0,1,0
1638,2,-9,0,1,0,1,0,0
3933,2,-5,0,0,1,0,1,0
5228,3,-3,1,0,0,1,1,1
1124,3,-3,0,1,0,0,0,0
7169,1,-3,0,1,1,0,1,1
2104,3,-8,0,1,0,0,0,1
12308,0,-9,1,0,1,0,1,0
7189,2,-9,0,1,1,1,0,1
7540,4,-8,1,1,0,1,1,1
9132,0,-10,1,1,0,1,1,1
4221,1,-10,0,0,0,0,1,0
13344,2,-3,1,1,1,0,1,0
8206,3,-2,1,0,0,0,1,1
2033,3,-2,1,1,1,1,1,0
9945,5,-2,1,0,0,1,1,1
11945,1,-6,0,0,1,1,0,1
8612,1,-5,1,1,1,0,0,0
847,0,0,1,0,1,0,1,0
4992,5,-8,0,1,1,0,1,0
8834,4,-5,1,0,0,0,0,0
11887,3,-7,1,0,1,1,1,0
2014,1,-2,1,0,1,0,1,1
5267,4,-4,0,1,1,1,1,1
14281,1,-2,1,1,0,0,0,1
14788,2,-1,1,0,0,1,0,0
12834,5,-7,1,1,1,0,1,0
6695,4,0,1,1,1,0,0,0
11965,2,-4,0,1,0,1,1,0
7686,0,-5,1,1,1,0,1,0
1184,4,-4,0,1,1,1,0,1
7724,2,-6,1,0,1,1,1,1
13520,0,-2,1,0,1,0,0,1
11330,5,-2,1,0,1,0,1,1
7421,1,-8,1,0,1,0,0,0
1797,1,-9,1,0,1,0,0,1
3759,4,-4,0,1,0,1,1,0
10656,1,-3,1,1,1,1,1,0
12842,3,0,1,1,0,1,1,0
14319,0,-3,0,1,1,1,0,1
5620,1,0,1,0,0,0,0,1
14539,0,-9,0,1,0,0,1,0
9570,2,-3,1,0,0,0,1,1
13023,3,-4,0,1,0,0,0,1
139,2,-10,0,0,0,1,1,0
12686,4,-3,1,0,0,0,1,1
14572,2,-8,1,1,1,1,0,0
6164,1,-5,1,0,1,1,1,0
2069,5,-5,1,0,0,0,0,0
10237,3,-6,1,1,0,0,1,1
12165,4,-6,0,0,1,0,0,1
9916,5,-6,0,1,1,1,0,1
1889,3,-3,1,0,0,0,1,1
10374,0,-3,0,0,1,0,1,1
12973,0,-2,0,0,0,0,0,0
574,2,-3,0,1,0,0,0,1
6963,3,0,0,1,1,0,1,1
2981,1,-9,1,1,0,0,1,0
8760,0,-7,1,0,1,1,1,0
4335,5,-4,0,0,0,0,0,0
6696,1,-2,1,1,0,1,0,1
2113,4,-5,1,0,0,1,0,1
634,2,-2,0,0,1,0,1,1
12957,2,-3,0,0,0,0,0,1
4727,5,-4,0,1,1,1,0,0
1472,1,-5,0,1,0,1,1,1
6045,2,-9,0,0,1,0,1,0
2705,0,-5,0,1,1,1,1,1
4026,0,-8,0,0,1,0,1,1
7279,5,-6,0,0,0,0,0,1
14097,0,-7,0,1,1,0,1,0
6918,2,-9,0,0,0,1,1,1
8846,5,-1,1,1,1,0,0,1
7017,3,-10,1,0,1,0,1,1
13874,1,-10,1,1,0,0,0,1
4762,4,-6,0,1,1,0,0,1
10697,0,-9,1,1,0,0,0,1
6565,3,-7,0,1,0,0,0,0
686,1,0,1,1,1,1,0,0
11853,0,0,0,0,1,1,0,0
11616,5,-2,0,0,0,0,1,0
8418,4,-2,1,0,1,0,0,0
13412,2,-2,1,0,1,1,0,0
14949,1,-7,1,1,1,0,0,1
9175,2,-5,0,1,0,1,0,0
44,0,-8,1,0,1,1,1,0
9549,1,-1,0,0,1,0,1,1
1631,3,-10,1,0,0,0,0,0
1546,1,-2,0,1,1,0,0,1
11580,5,-4,1,0,0,1,0,1
596,1,-2,0,1,1,1,0,1
6198,2,0,0,0,1,0,0,0
8045,5,-5,0,0,1,1,1,0
8456,5,-8,0,0,1,1,0,1
4951,1,-6,1,1,0,0,0,1
13172,2,-3,1,1,0,1,0,0
9752,5,-4,0,1,1,0,1,0
13830,0,-5,0,1,1,1,1,1
7969,4,-8,0,1,1,0,1,1
13514,3,-1,1,1,0,1,1,1
8828,4,-5,0,1,0,1,0,0
472,1,-10,1,1,1,1,0,1
158,5,-3,0,1,0,0,0,0
6993,1,-8,0,1,1,1,0,1
110,3,-7,1,0,1,0,1,0
12706,1,-6,0,0,0,0,0,1
11404,2,-6,0,1,1,0,0,0
12735,4,-4,1,1,0,0,1,1
4980,3,-3,1,1,1,0,0,1
9791,4,-3,0,0,1,0,1,0
10435,1,-7,1,1,0,0,1,0
5489,1,-4,0,0,0,1,1,1
6826,0,-6,0,1,0,1,0,1
1063,4,-7,1,0,1,0,0,1
7228,5,-5,1,1,0,1,1,0
12363,1,0,0,0,0,1,0,1
2464,2,-3,0,1,1,1,0,0
5392,0,-4,0,0,0,1,0,0
6344,0,-10,0,0,1,0,0,0
8396,2,-2,0,1,0,0,0,1
4483,4,-9,0,1,1,1,0,1
6588,1,-4,1,0,0,0,0,1
4542,3,0,1,1,1,0,0,0
13206,5,0,1,1,1,0,1,0
2754,2,-6,0,0,0,0,1,0
12281,2,-9,1,0,1,1,1,1
8964,0,-2,1,0,1,1,0,0
12671,2,-7,1,1,0,0,1,1
4327,3,-1,0,0,0,1,1,0
6860,2,-6,1,1,0,0,0,1
13103,3,-1,0,0,1,1,1,1
664,0,-3,1,0,0,1,0,0
2891,0,-1,1,0,0,1,1,1
3250,5,-3,1,1,0,1,1,0
1816,5,0,0,1,0,1,0,1
221,5,-7,1,1,0,1,0,0
11566,5,-2,1,1,1,1,0,0
2817,3,-1,0,0,1,1,1,0
13261,5,-7,0,1,1,0,0,1
8247,0,-4,0,1,1,1,0,0
12172,4,-7,0,0,1,1,0,1
4413,1,-6,1,1,0,1,0,1
6876,2,-8,1,1,1,0,0,1
846,1,-7,1,0,1,0,0,0
1013,1,-5,1,1,1,1,0,1
1738,3,-1,1,0,0,0,1,0
12736,5,-4,0,0,0,1,0,0
14959,1,0,0,1,1,1,1,1
8876,2,0,1,0,0,1,1,0
3536,1,-9,1,1,1,1,0,1
11962,3,-2,1,1,0,0,1,0
5197,0,0,0,0,0,0,0,0
10547,2,-6,0,0,1,0,1,1
3605,1,-5,0,1,0,1,0,1
9502,4,-2,1,1,0,0,0,0
1754,2,-5,0,1,1,0,0,0
7641,0,-2,0,0,1,0,1,0
457,3,-2,0,1,0,0,1,1
13669,1,-1,0,1,1,1,0,0
6874,1,-6,0,1,0,1,1,1
9178,4,-4,1,0,1,1,1,0
8307,4,-9,0,0,1,1,1,1
5547,3,0,0,0,0,1,1,0
9557,4,-5,0,0,0,1,0,1
10407,2,-9,1,1,1,1,0,1
10024,2,-6,1,0,0,1,0,0
2680,2,-6,1,0,0,0,1,1
387,1,-7,1,1,0,1,0,1
1933,1,-6,0,1,1,0,1,1
13800,3,-3,0,0,0,0,0,0
10448,5,-3,0,1,1,0,1,1
3804,5,-7,0,0,0,1,0,0
12713,1,-1,0,1,1,1,1,0
10870,3,0,0,1,0,0,0,0
7189,2,-6,1,1,1,1,1,0
4706,1,-8,1,0,0,0,1,0
4834,4,-2,0,0,1,1,1,1
14446,2,-8,0,1,1,1,0,1
12448,0,-2,1,1,1,0,1,1
5342,4,-9,0,0,1,1,0,1
6289,0,-7,0,0,1,1,0,1
2387,5,-9,1,1,1,1,1,1
9345,1,-5,1,1,1,0,0,0
11016,2,-4,1,1,1,0,0,0
1227,4,-8,0,0,0,1,1,0
10453,2,-5,0,0,0,0,0,1
3296,2,-2,1,1,1,1,1,1
85,1,-8,1,0,1,1,1,0
1066,5,-7,1,0,1,1,0,0
9276,1,-5,0,0,0,1,1,1
7423,1,-7,0,1,1,0,1,0
12596,1,-6,1,1,1,1,0,0
7976,5,-7,1,1,0,1,1,1
4650,4,-5,1,1,0,0,0,0
0,2,-8,0,0,1,0,0,0
6509,1,-9,1,0,0,1,0,1
888,2,-7,1,0,0,1,0,0
9157,3,-5,1,0,0,1,0,0
14565,0,-5,0,0,1,1,0,0
3048,3,-4,0,1,1,0,1,1
2865,4,0,1,0,0,0,0,1
13287,3,-8,1,1,1,1,0,1
13496,5,-8,1,1,1,0,0,1
919,0,-5,1,0,1,1,0,1
8148,3,-9,0,0,0,1,0,1
9159,4,-6,1,1,1,0,0,0
11134,5,0,1,0,0,1,1,1
10698,4,-8,0,1,0,1,0,0
10104,2,-2,1,1,1,0,0,1
8104,4,-4,1,0,0,1,1,0
4511,4,-3,0,1,0,0,0,0
3546,1,-7,0,1,1,1,1,0
7758,5,-2,1,1,1,1,1,1
7884,4,-7,1,0,1,1,0,0
2894,1,-1,1,1,0,1,1,0
3353,4,-3,0,0,1,0,1,1
7855,1,-7,0,1,0,1,0,1
14604,5,-9,1,1,0,1,1,1
3532,5,-2,1,0,0,1,1,1
897,5,-1,1,0,1,0,1,1
1306,0,-7,0,1,0,0,0,0
4704,3,0,1,1,0,1,1,1
3509,2,-3,0,0,1,0,0,0
10128,4,-2,1,1,0,1,0,1
10340,5,-1,0,1,1,1,1,1
5441,0,-8,0,0,1,1,1,1
5848,1,-2,0,0,0,0,0,1
7014,4,-4,0,1,0,0,0,0
8320,3,-1,0,1,1,0,1,0
1743,2,-7,0,0,0,0,1,1
9242,5,-9,0,0,0,1,1,1
6836,5,-10,1,0,0,1,0,1
2992,1,-9,1,0,1,1,0,1
3991,3,-5,1,1,0,0,1,1
3733,1,-6,0,0,1,0,1,1
3630,4,-10,1,0,1,1,1,1
3806,3,-6,0,1,1,1,1,1
12874,2,0,0,1,0,0,1,1
7049,0,-7,0,0,0,1,0,1
2282,4,-10,0,1,0,0,1,1
9840,1,-2,1,1,1,0,0,1
9567,5,-4,1,1,1,1,1,0
2156,0,-3,0,0,0,1,0,1
7725,1,-2,1,0,0,1,1,1
4831,1,-1,0,0,0,0,0,1
14100,2,-9,0,0,0,1,0,1
4327,5,-5,0,1,0,0,0,1
5107,0,-2,1,0,1,1,0,1
11776,0,0,1,0,1,1,0,1
12446,0,-1,0,1,1,1,0,0
2662,0,-5,0,0,1,1,1,0
108,5,-1,1,1,0,1,1,0
9040,4,-3,1,0,1,0,0,1
14982,0,-4,0,1,1,0,1,0
9627,3,-5,1,0,0,0,0,1
4591,2,-4,1,1,0,1,1,1
13113,5,-3,0,0,1,0,0,1
12790,1,-2,1,0,1,1,0,0
1918,2,-7,0,1,0,0,1,1
7450,2,-9,0,0,1,1,0,1
4591,2,0,1,1,1,0,1,0
3791,5,-7,1,0,1,0,1,0
2367,5,0,0,1,0,1,1,1
11282,0,-1,1,1,0,0,0,1
14424,4,-3,0,1,1,0,0,0
12306,2,-5,0,1,1,0,0,0
2951,4,-1,1,1,0,0,1,0
986,3,0,0,1,1,1,1,1
990,2,-6,1,0,1,0,0,0
11514,1,-4,1,1,1,0,0,1
1861,2,0,1,0,1,1,0,0
8154,0,-3,0,0,1,1,0,0
1477,5,-5,1,0,0,1,1,0
12148,2,-1,1,1,0,0,1,0
3477,5,-9,1,0,1,1,1,0
8033,3,-3,1,1,0,1,0,0
10741,2,-3,0,0,0,0,1,0
11714,3,-2,1,1,0,0,0,1
7243,1,-8,0,0,0,0,1,1
13958,2,-10,0,0,0,0,1,0
1973,0,-4,0,1,0,1,1,1
13488,1,-9,1,0,0,1,0,0
12154,1,-2,0,0,0,1,1,0
7985,3,-5,1,1,1,1,0,1
13049,5,-1,1,0,1,0,0,1
13152,1,-5,1,1,0,0,1,0
436,1,-4,0,1,0,0,0,1
10380,0,0,1,1,1,1,0,0
6482,0,-4,0,1,0,1,0,1
4924,5,-6,1,0,0,0,1,1
6719,2,-6,0,0,1,1,0,0
6422,1,-9,0,0,0,1,1,0
14332,3,-10,1,1,1,0,0,0
5996,3,-9,0,0,0,0,1,0
8818,1,-10,1,1,0,0,0,1
12487,3,-3,1,1,1,1,0,0
1945,0,-2,0,1,1,1,0,1
989,2,-7,0,0,0,1,1,1
1688,4,-1,1,1,1,0,1,0
5949,3,-6,0,1,1,1,0,0
12732,5,-10,1,1,1,0,0,0
14463,0,0,1,1,0,1,0,1
3317,0,-4,1,0,1,1,1,1
2143,2,-1,1,1,0,1,0,0
12285,0,-7,0,0,0,0,1,0
13845,1,-9,0,0,0,0,0,1
8074,5,-2,1,0,0,1,1,0
3344,1,-3,1,1,0,1,0,1
2480,5,-5,0,0,0,1,0,0
10756,2,-5,0,1,1,0,0,1
1498,0,-9,0,0,0,0,1,0
7243,2,-2,0,0,0,0,1,1
13918,4,-4,0,0,1,1,0,1
10135,1,-9,0,1,0,0,0,0
792,0,-4,1,0,1,1,0,1
11115,5,-5,1,0,0,0,0,1
12756,1,-6,1,0,0,0,1,0
4715,5,-6,0,1,0,0,1,1
1917,0,-3,0,1,1,0,0,0
5643,5,-2,0,0,1,1,1,0
14846,2,-9,0,0,0,1,1,1
11732,1,-3,1,0,1,0,1,1
3645,4,-10,1,1,0,0,0,0
1622,5,0,1,0,1,0,1,1
13812,0,0,0,1,1,0,1,1
9417,1,0,1,0,0,1,0,0
3670,2,-8,0,1,1,0,0,1
918,0,-4,0,0,0,0,0,0
3550,0,-8,0,0,0,1,1,1
13597,2,0,1,0,0,0,1,0
10370,3,-1,1,0,0,1,1,0
2624,3,-9,0,1,1,0,0,1
4720,2,-1,1,1,1,1,0,0
13965,1,-5,1,1,1,1,1,1
9794,3,-8,1,1,0,0,0,1
14164,3,-3,1,1,1,1,0,0
13161,5,-10,1,0,1,0,1,1
13830,1,-7,1,0,1,1,1,1
316,1,-6,0,0,1,1,1,1
8782,1,-9,0,0,0,1,0,1
4969,4,-1,1,1,1,0,1,0
8824,5,-2,1,1,0,1,1,1
9565,0,-4,0,1,1,1,0,0
8497,2,-8,1,1,1,1,0,0
13189,0,-8,0,0,1,1,1,0
89,2,-9,1,1,1,0,1,1
1498,2,-3,1,1,0,0,0,0
14704,0,-5,1,1,0,0,0,0
2975,4,-7,1,0,0,1,1,0
9546,5,-3,0,0,0,1,0,1
8201,4,-6,0,1,1,1,0,1
6999,2,-6,0,0,1,1,0,1
1977,5,-10,1,1,0,1,1,1
4578,2,-2,1,1,1,1,1,0
8805,2,-10,0,1,0,1,1,1
12858,5,-8,1,1,1,1,0,1
11379,1,-7,0,0,0,1,0,0
9207,2,-5,1,1,0,0,0,1
9698,4,-10,1,0,0,1,0,0
14252,2,-3,1,1,1,0,0,1
3780,2,-5,1,0,1,1,0,1
2242,3,-2,0,1,1,1,1,1
8870,2,-10,1,1,1,1,0,1
2617,5,0,1,1,1,0,0,0
10144,1,-3,1,1,1,1,1,1
10145,5,-4,1,1,1,0,0,1
8515,5,-2,0,1,1,1,1,0
7146,1,-5,1,0,0,1,1,1
5879,2,0,0,0,1,0,0,1
2222,1,-10,1,1,0,1,1,1
3176,3,-5,0,0,1,0,1,1
10567,1,0,0,0,1,0,0,0
11857,1,-2,0,1,1,1,1,1
3432,3,-5,0,0,0,0,0,0
11639,0,-8,0,1,0,0,1,1
8759,3,-6,1,0,1,0,1,1
5849,4,-8,1,0,0,0,1,1
3523,3,-1,1,1,0,1,1,0
10544,3,-4,1,0,0,1,1,1
6984,1,-2,0,0,1,0,0,0
11110,4,0,1,1,0,1,1,0
8539,1,-9,1,0,0,1,0,0
7142,0,-6,0,0,0,1,0,1
4075,3,-1,0,1,1,1,0,1
4810,2,-8,0,1,0,1,1,0
11391,4,-2,0,1,0,1,0,1
5357,2,0,1,0,0,1,1,0
6051,1,-7,1,0,1,1,0,1
11306,0,-7,0,1,0,1,0,0
8011,4,-2,1,0,0,1,1,0
13371,0,-2,1,0,0,0,1,0
10888,2,-2,0,1,0,1,1,0
5188,4,-6,1,0,1,0,1,1
1688,3,-2,0,0,1,0,1,0
6003,1,-5,1,0,0,0,0,0
207,0,-2,1,0,1,1,0,1
7964,3,-4,0,1,0,1,1,0
13746,0,-9,1,0,0,1,1,0
14847,2,-8,0,0,1,0,1,1
11576,2,-8,0,0,0,0,1,1
5343,4,-7,0,0,0,0,1,1
9499,0,-6,1,1,1,0,0,1
12990,0,-10,0,1,1,1,1,0
7607,2,-2,0,1,0,0,1,1
2931,4,-5,0,1,1,0,0,0
6385,1,-5,1,0,0,0,0,1
8456,4,-2,0,1,0,1,0,1
830,1,-5,0,1,0,0,1,1
9817,4,-10,0,1,1,1,1,0
10740,4,-7,1,1,1,1,1,0
6806,2,-2,0,0,1,1,1,0
8712,5,0,0,1,0,0,0,1
14709,4,-5,0,1,0,0,0,1
454,3,-6,1,1,1,1,0,1
14151,1,-10,1,0,0,1,1,1
10648,4,-7,0,1,1,1,1,1
14474,5,-4,0,1,1,0,1,1
10993,3,-1,0,1,1,0,0,0
12909,5,-10,1,0,0,0,0,0
6576,3,-8,0,1,1,1,0,1
5030,2,-6,1,0,0,0,1,0
3019,2,-9,1,1,0,0,1,0
8922,0,-2,0,1,1,0,1,0
6608,5,-8,1,0,0,0,1,0
6200,4,-2,1,0,1,0,0,0
3802,3,-5,0,0,0,1,0,1
14013,1,-9,0,0,1,1,0,1
1045,5,-3,0,0,0,1,1,1
2536,3,-3,0,1,0,1,0,0
4317,1,-8,0,1,0,1,1,0
9756,0,-10,0,1,0,1,1,0
10272,3,-8,0,0,1,1,0,1
5101,1,-5,1,0,1,0,0,0
226,1,-1,1,1,0,0,0,0
8299,0,-10,1,0,0,1,1,1
3213,2,-8,1,0,0,0,0,1
12504,0,-9,1,1,1,0,1,0
3086,3,0,1,0,0,1,0,1
4155,3,-10,0,0,0,0,1,1
7752,2,-10,0,1,1,0,0,0
14714,4,-5,0,0,0,1,0,0
6047,1,-5,0,0,1,0,0,0
6270,2,-3,1,0,0,1,1,1
5133,2,-6,0,0,0,0,1,1
6777,4,-9,1,1,1,0,0,1
10507,0,-8,1,0,0,1,1,0
1898,1,-10,0,0,1,0,1,1
6800,1,-9,1,0,1,1,0,0
13880,0,-3,0,0,0,1,1,0
6729,1,-7,1,1,0,1,0,0
4455,4,-4,0,1,1,1,0,0
10366,0,-9,1,0,0,1,0,1
11518,3,-10,0,0,1,0,0,1
12090,2,-1,0,0,0,0,0,1
5997,0,-8,0,1,1,0,1,0
10932,3,-7,0,0,1,1,0,0
10036,5,-5,1,1,0,0,0,1
7346,1,-5,1,1,1,0,0,1
13775,4,-10,0,1,1,1,0,1
5884,1,0,1,1,0,1,1,0
