sale_day,customer_score,losses_day,Organization,Responsibility,Conduct,Resource_management,Conflict_management,Contribution
4155,3,-9,1,1,1,1,1,1
68,4,-7,1,1,1,1,1,0
897,5,-7,1,1,0,1,1,1
3774,4,-8,1,1,0,1,1,0
3798,4,-3,1,1,1,1,1,1
2488,5,-12,1,1,0,1,1,1
4752,4,-15,1,1,1,1,1,0
4789,3,-2,1,1,0,1,1,0
4588,4,-13,1,1,0,1,1,0
2566,4,0,1,1,1,1,1,0
4058,3,-11,1,1,0,1,1,0
2019,5,-2,1,1,0,1,1,0
3568,4,-15,1,1,0,1,1,0
3827,3,-6,1,1,0,1,1,1
997,5,-7,1,1,0,1,1,1
2577,4,-4,1,1,0,1,1,0
2988,3,-7,1,1,1,1,1,0
2282,5,-12,1,1,1,1,1,0
4567,3,-13,1,1,1,1,1,0
4713,4,-5,1,1,1,1,1,0
367,3,-2,1,1,1,1,1,1
907,4,-12,1,1,0,1,1,0
1850,5,-8,1,1,0,1,1,0
320,5,-5,1,1,1,1,1,1
1618,3,-10,1,1,1,1,1,0
3045,5,-10,1,1,1,1,1,1
843,5,-13,1,1,0,1,1,1
516,4,-11,1,1,0,1,1,0
1616,5,-2,1,1,1,1,1,0
23,3,-9,1,1,1,1,1,1
4508,4,-12,1,1,0,1,1,0
3243,5,-13,1,1,1,1,1,0
712,3,-7,1,1,1,1,1,1
2883,3,-11,1,1,0,1,1,0
1089,4,-5,1,1,1,1,1,0
223,3,-10,1,1,1,1,1,1
880,4,-7,1,1,0,1,1,0
56,5,-12,1,1,1,1,1,0
2936,4,-2,1,1,0,1,1,1
1108,3,-15,1,1,1,1,1,1
2873,4,-5,1,1,1,1,1,1
3160,5,-6,1,1,0,1,1,1
4051,5,0,1,1,0,1,1,1
2760,3,-8,1,1,0,1,1,1
4977,4,-2,1,1,1,1,1,0
2239,5,-11,1,1,1,1,1,1
4396,4,-11,1,1,1,1,1,1
4565,3,-12,1,1,0,1,1,1
22,3,-13,1,1,0,1,1,1
4906,4,-10,1,1,1,1,1,1
4662,4,-8,1,1,1,1,1,1
4158,4,-5,1,1,1,1,1,0
3661,4,-5,1,1,0,1,1,0
1629,4,-1,1,1,0,1,1,0
2450,4,0,1,1,0,1,1,1
550,5,-11,1,1,0,1,1,1
3491,5,0,1,1,1,1,1,1
4411,3,0,1,1,1,1,1,1
44,3,-4,1,1,1,1,1,0
489,5,-3,1,1,1,1,1,1
734,3,-12,1,1,1,1,1,0
4228,5,-5,1,1,0,1,1,1
3265,3,-14,1,1,1,1,1,0
3798,5,-12,1,1,1,1,1,0
3252,4,-3,1,1,0,1,1,0
2998,4,-1,1,1,1,1,1,0
112,4,-13,1,1,1,1,1,1
533,5,-6,1,1,0,1,1,1
3487,4,-2,1,1,0,1,1,1
4492,3,-10,1,1,0,1,1,0
3401,3,-10,1,1,0,1,1,1
605,4,-6,1,1,1,1,1,0
4532,5,-15,1,1,0,1,1,0
3402,4,-3,1,1,1,1,1,0
2145,5,-10,1,1,1,1,1,0
3764,5,-14,1,1,1,1,1,0
1496,3,-6,1,1,0,1,1,1
601,3,-3,1,1,0,1,1,1
3689,3,-7,1,1,0,1,1,1
665,4,-8,1,1,0,1,1,0
3854,5,-3,1,1,1,1,1,1
872,3,-14,1,1,0,1,1,1
1777,4,-9,1,1,0,1,1,1
1133,5,-10,1,1,0,1,1,1
3932,4,-6,1,1,0,1,1,1
3083,3,-4,1,1,0,1,1,0
1236,3,-2,1,1,1,1,1,1
2819,4,-15,1,1,1,1,1,1
3484,5,-4,1,1,0,1,1,0
1642,3,-15,1,1,1,1,1,0
4796,3,-7,1,1,1,1,1,1
1210,4,0,1,1,0,1,1,1
3523,4,-15,1,1,0,1,1,1
1832,4,-2,1,1,0,1,1,1
4519,5,-10,1,1,1,1,1,0
2073,5,-6,1,1,0,1,1,0
4570,5,0,1,1,1,1,1,1
3235,5,0,1,1,1,1,1,0
2071,4,-11,1,1,0,1,1,1
1979,4,-14,1,1,1,1,1,0
4676,5,-4,1,1,1,1,1,1
70,3,-15,1,1,1,1,1,0
2594,3,-4,1,1,0,1,1,0
1388,5,-10,1,1,1,1,1,0
564,3,-11,1,1,0,1,1,1
4939,3,-13,1,1,1,1,1,1
4198,3,-12,1,1,0,1,1,0
814,5,-10,1,1,0,1,1,1
4473,5,-4,1,1,1,1,1,1
2857,4,-8,1,1,0,1,1,1
2751,5,-1,1,1,1,1,1,1
3855,5,-7,1,1,1,1,1,1
2860,5,-3,1,1,1,1,1,0
4335,3,-7,1,1,0,1,1,0
3221,5,-12,1,1,1,1,1,1
884,3,-7,1,1,1,1,1,0
2386,3,-3,1,1,1,1,1,0
2680,4,-9,1,1,0,1,1,1
2197,4,-3,1,1,0,1,1,0
517,3,-14,1,1,1,1,1,0
1486,5,-1,1,1,0,1,1,0
2942,3,-7,1,1,0,1,1,0
2268,3,-11,1,1,1,1,1,0
4692,3,-4,1,1,1,1,1,0
2723,4,-4,1,1,1,1,1,0
2564,4,-3,1,1,1,1,1,0
4649,5,0,1,1,0,1,1,1
1669,5,-2,1,1,0,1,1,1
4680,3,-12,1,1,1,1,1,1
3714,4,-12,1,1,0,1,1,0
4553,5,-15,1,1,0,1,1,1
33,3,-11,1,1,0,1,1,0
1484,5,0,1,1,1,1,1,0
4750,5,-6,1,1,1,1,1,1
3460,3,0,1,1,1,1,1,0
526,4,-1,1,1,0,1,1,1
1031,4,-9,1,1,1,1,1,1
2691,3,-8,1,1,0,1,1,1
2368,4,0,1,1,0,1,1,1
3711,5,-12,1,1,0,1,1,0
1255,4,-11,1,1,1,1,1,1
817,3,-11,1,1,1,1,1,1
2952,4,-6,1,1,1,1,1,0
868,3,-11,1,1,1,1,1,1
3836,3,-10,1,1,1,1,1,0
4109,3,-11,1,1,1,1,1,1
4000,4,-5,1,1,0,1,1,1
4133,3,-1,1,1,0,1,1,0
1436,5,-3,1,1,1,1,1,1
4782,5,0,1,1,1,1,1,0
1258,4,-4,1,1,1,1,1,1
4323,4,0,1,1,1,1,1,1
4557,4,-6,1,1,0,1,1,0
4464,3,-6,1,1,0,1,1,1
4915,3,-10,1,1,1,1,1,0
4199,3,-9,1,1,1,1,1,1
1110,3,-4,1,1,0,1,1,0
706,3,-15,1,1,1,1,1,1
2786,4,-15,1,1,0,1,1,1
3073,3,-15,1,1,1,1,1,1
388,4,-15,1,1,1,1,1,1
113,4,-9,1,1,0,1,1,0
1752,5,-6,1,1,1,1,1,0
3489,5,-10,1,1,1,1,1,0
1688,3,-6,1,1,1,1,1,1
1234,3,-12,1,1,1,1,1,1
461,3,-3,1,1,1,1,1,1
1520,3,-6,1,1,1,1,1,0
2538,4,-12,1,1,1,1,1,0
347,3,-11,1,1,1,1,1,1
836,4,-12,1,1,1,1,1,0
2900,3,-13,1,1,0,1,1,0
3283,3,-6,1,1,0,1,1,0
3559,4,-5,1,1,1,1,1,0
3846,5,0,1,1,1,1,1,1
3028,3,-9,1,1,1,1,1,0
1578,4,-14,1,1,1,1,1,0
2485,5,-10,1,1,0,1,1,0
1557,4,-14,1,1,1,1,1,1
2991,4,-7,1,1,1,1,1,0
3901,5,-8,1,1,1,1,1,1
2042,4,-6,1,1,0,1,1,1
554,5,-9,1,1,1,1,1,1
2241,4,-15,1,1,0,1,1,1
3689,5,-1,1,1,1,1,1,1
2567,4,-15,1,1,1,1,1,1
3659,5,-1,1,1,0,1,1,0
2404,3,-2,1,1,1,1,1,1
2174,3,-14,1,1,1,1,1,1
4545,4,-12,1,1,0,1,1,0
922,4,-1,1,1,1,1,1,0
4592,3,-2,1,1,1,1,1,1
118,4,-13,1,1,0,1,1,1
2767,4,-1,1,1,1,1,1,1
4484,4,-4,1,1,0,1,1,1
1255,3,-4,1,1,0,1,1,1
3652,5,-8,1,1,1,1,1,1
1331,4,-10,1,1,1,1,1,1
4878,5,-8,1,1,1,1,1,0
2271,3,0,1,1,0,1,1,0
4150,4,-13,1,1,0,1,1,1
2604,4,-14,1,1,1,1,1,1
2894,3,-4,1,1,1,1,1,1
2039,3,-11,1,1,1,1,1,1
2207,4,-5,1,1,1,1,1,1
2325,4,0,1,1,1,1,1,0
4244,3,-9,1,1,1,1,1,0
3921,3,-10,1,1,0,1,1,1
1581,4,-6,1,1,1,1,1,0
1149,5,-9,1,1,1,1,1,1
1227,3,-13,1,1,0,1,1,0
4291,3,-14,1,1,0,1,1,1
1463,3,-9,1,1,1,1,1,1
153,3,-2,1,1,1,1,1,0
1729,3,-6,1,1,1,1,1,0
314,4,-15,1,1,0,1,1,0
4411,4,-12,1,1,1,1,1,1
4993,5,-5,1,1,0,1,1,0
1427,3,-7,1,1,0,1,1,1
1199,5,-4,1,1,1,1,1,1
4400,5,-2,1,1,0,1,1,1
2527,5,-8,1,1,1,1,1,1
4214,4,-7,1,1,0,1,1,0
141,4,-10,1,1,1,1,1,0
3938,4,-3,1,1,1,1,1,1
1697,5,-14,1,1,1,1,1,1
4687,5,-4,1,1,0,1,1,0
4084,4,-7,1,1,0,1,1,0
4805,4,-7,1,1,1,1,1,1
4139,3,-4,1,1,1,1,1,0
2691,3,-12,1,1,1,1,1,0
3451,4,-8,1,1,1,1,1,1
194,4,-5,1,1,1,1,1,0
3406,4,-9,1,1,0,1,1,1
1009,5,-2,1,1,1,1,1,1
3006,4,-11,1,1,1,1,1,0
3726,5,-4,1,1,0,1,1,0
279,5,-3,1,1,0,1,1,1
786,4,-7,1,1,1,1,1,1
3276,4,-5,1,1,0,1,1,0
3663,3,-9,1,1,1,1,1,0
3065,3,-5,1,1,0,1,1,1
2070,5,-5,1,1,0,1,1,0
3515,3,-9,1,1,0,1,1,0
358,3,-11,1,1,1,1,1,0
4905,4,-13,1,1,1,1,1,0
380,5,-10,1,1,1,1,1,0
4290,4,-15,1,1,0,1,1,1
2151,5,-11,1,1,0,1,1,1
3397,4,-8,1,1,1,1,1,0
764,3,-13,1,1,0,1,1,0
3855,5,-12,1,1,1,1,1,0
325,3,-11,1,1,0,1,1,1
2206,4,-4,1,1,0,1,1,1
2746,5,-2,1,1,0,1,1,0
4382,3,-9,1,1,1,1,1,0
1116,3,-3,1,1,1,1,1,1
3594,5,-2,1,1,1,1,1,1
1009,5,-12,1,1,0,1,1,1
3341,5,-8,1,1,1,1,1,0
4327,3,-10,1,1,0,1,1,1
4300,3,-2,1,1,0,1,1,0
1032,3,-6,1,1,0,1,1,1
1128,5,-5,1,1,0,1,1,0
3833,5,-4,1,1,0,1,1,0
482,4,-10,1,1,0,1,1,1
389,3,-2,1,1,0,1,1,0
2497,4,-9,1,1,0,1,1,1
1243,5,-6,1,1,0,1,1,1
1610,5,-7,1,1,1,1,1,0
2971,4,-9,1,1,1,1,1,1
916,5,-12,1,1,0,1,1,1
2236,3,-13,1,1,1,1,1,0
2570,4,0,1,1,1,1,1,0
1205,3,-9,1,1,0,1,1,0
4986,5,-14,1,1,0,1,1,1
3443,3,-12,1,1,1,1,1,0
4581,5,-7,1,1,1,1,1,0
2652,3,-2,1,1,1,1,1,0
2074,4,-9,1,1,1,1,1,1
2426,5,-6,1,1,0,1,1,0
1069,5,-3,1,1,0,1,1,0
4781,3,-2,1,1,0,1,1,1
4507,5,-3,1,1,1,1,1,0
2132,5,-6,1,1,1,1,1,1
4044,5,-2,1,1,1,1,1,0
1634,5,-14,1,1,0,1,1,1
4474,3,-4,1,1,1,1,1,1
1901,4,-5,1,1,0,1,1,1
3223,5,-12,1,1,0,1,1,0
249,4,-7,1,1,0,1,1,1
3653,4,-15,1,1,1,1,1,1
1093,4,0,1,1,1,1,1,0
4746,5,-1,1,1,1,1,1,1
713,4,-6,1,1,1,1,1,1
1476,4,0,1,1,0,1,1,0
1207,5,-1,1,1,1,1,1,0
4628,3,-3,1,1,1,1,1,1
2471,4,-8,1,1,0,1,1,0
2824,5,-14,1,1,0,1,1,0
2022,3,-14,1,1,0,1,1,0
3822,5,-9,1,1,0,1,1,1
2134,4,-15,1,1,0,1,1,1
4167,3,-14,1,1,0,1,1,0
404,4,-2,1,1,0,1,1,0
4441,5,-6,1,1,1,1,1,0
2327,4,-13,1,1,0,1,1,1
4981,5,-8,1,1,1,1,1,1
1738,3,-10,1,1,0,1,1,0
0,5,-1,1,1,0,1,1,1
838,5,-7,1,1,0,1,1,0
2125,5,-2,1,1,1,1,1,1
778,5,-7,1,1,1,1,1,1
675,5,-12,1,1,0,1,1,0
3146,5,-14,1,1,1,1,1,0
1824,4,-7,1,1,1,1,1,0
2257,3,0,1,1,0,1,1,1
2614,3,-8,1,1,1,1,1,1
575,4,-14,1,1,1,1,1,0
4552,5,-13,1,1,0,1,1,0
1421,4,-9,1,1,1,1,1,1
4905,4,-11,1,1,0,1,1,1
2427,4,-1,1,1,0,1,1,0
16,5,-13,1,1,0,1,1,1
1672,4,-11,1,1,0,1,1,0
4847,4,-7,1,1,0,1,1,0
4981,3,-6,1,1,1,1,1,0
2969,4,-15,1,1,0,1,1,1
2117,5,-10,1,1,0,1,1,1
899,3,-7,1,1,0,1,1,1
2424,4,-14,1,1,1,1,1,1
3958,4,-3,1,1,0,1,1,0
4800,5,-1,1,1,0,1,1,1
250,4,-8,1,1,1,1,1,0
2934,4,-5,1,1,1,1,1,0
1340,4,-15,1,1,0,1,1,0
556,5,-5,1,1,1,1,1,0
1097,3,-6,1,1,0,1,1,0
1770,5,-11,1,1,0,1,1,0
1596,5,-8,1,1,1,1,1,1
42,3,-3,1,1,0,1,1,0
902,5,-10,1,1,0,1,1,0
3872,3,-12,1,1,0,1,1,1
1207,4,-8,1,1,1,1,1,0
4087,4,-6,1,1,1,1,1,0
3831,4,-7,1,1,1,1,1,0
661,3,-2,1,1,0,1,1,1
1945,3,-6,1,1,0,1,1,0
3735,3,-1,1,1,1,1,1,1
4201,4,0,1,1,0,1,1,1
4592,3,-1,1,1,1,1,1,0
2382,5,-8,1,1,0,1,1,0
199,4,-13,1,1,1,1,1,1
4969,5,0,1,1,1,1,1,0
996,3,-1,1,1,1,1,1,0
392,4,-3,1,1,1,1,1,1
211,5,-5,1,1,0,1,1,0
183,4,0,1,1,1,1,1,1
7,4,-10,1,1,1,1,1,0
4130,4,-4,1,1,0,1,1,1
2840,4,-7,1,1,1,1,1,0
4612,5,-12,1,1,1,1,1,1
2243,5,-3,1,1,1,1,1,0
1014,3,-10,1,1,0,1,1,1
1522,5,-6,1,1,1,1,1,0
1597,5,-1,1,1,1,1,1,1
3288,3,-14,1,1,0,1,1,1
177,3,-13,1,1,0,1,1,0
4612,5,-1,1,1,1,1,1,0
3992,4,-3,1,1,0,1,1,0
3981,4,-15,1,1,0,1,1,0
474,5,0,1,1,1,1,1,1
4997,4,-9,1,1,0,1,1,1
